county_code,county,office,district,party,candidate,votes,pct
02,Anoka,Judge - 10th District Court 1,10,WI,WRITE-IN,1321,1.13
02,Anoka,Judge - 10th District Court 14,10,NP,Nancy J. Logering,113252,98.93
02,Anoka,Judge - 10th District Court 14,10,WI,WRITE-IN,1230,1.07
02,Anoka,Judge - 10th District Court 15,10,NP,Thomas R. Lehmann,112752,98.94
02,Anoka,Judge - 10th District Court 15,10,WI,WRITE-IN,1204,1.06
02,Anoka,Judge - 10th District Court 17,10,NP,Patrick W. Flanagan,112574,98.95
02,Anoka,Judge - 10th District Court 17,10,WI,WRITE-IN,1189,1.05
02,Anoka,Judge - 10th District Court 22,10,NP,Melissa M. Saterbak,112802,98.97
02,Anoka,Judge - 10th District Court 22,10,WI,WRITE-IN,1176,1.03
02,Anoka,Judge - 10th District Court 23,10,NP,Catherine (Kate) McPherson,112945,98.99
02,Anoka,Judge - 10th District Court 23,10,WI,WRITE-IN,1158,1.01
02,Anoka,Judge - 10th District Court 24,10,NP,Karin L. McCarthy,112657,98.98
02,Anoka,Judge - 10th District Court 24,10,WI,WRITE-IN,1163,1.02
02,Anoka,Judge - 10th District Court 26,10,NP,Barry A. Sullivan,112538,98.91
02,Anoka,Judge - 10th District Court 26,10,WI,WRITE-IN,1236,1.09
02,Anoka,Judge - 10th District Court 28,10,NP,Karen B. Schommer,113287,98.93
02,Anoka,Judge - 10th District Court 28,10,WI,WRITE-IN,1230,1.07
02,Anoka,Judge - 10th District Court 32,10,NP,Elizabeth H. Strand,113234,98.98
02,Anoka,Judge - 10th District Court 32,10,WI,WRITE-IN,1172,1.02
02,Anoka,Judge - 10th District Court 35,10,NP,Ellen Louise Maas,112824,98.96
02,Anoka,Judge - 10th District Court 35,10,WI,WRITE-IN,1188,1.04
02,Anoka,Judge - 10th District Court 38,10,NP,Gregory G. Galler,112235,98.95
02,Anoka,Judge - 10th District Court 38,10,WI,WRITE-IN,1190,1.05
02,Anoka,Judge - 10th District Court 39,10,NP,Walter M. Kaminsky,112343,98.96
02,Anoka,Judge - 10th District Court 39,10,WI,WRITE-IN,1176,1.04
02,Anoka,Judge - 10th District Court 4,10,NP,Suzanne M. Brown,115184,98.91
02,Anoka,Judge - 10th District Court 4,10,WI,WRITE-IN,1273,1.09
02,Anoka,Judge - 10th District Court 43,10,NP,Jonathan Jasper,112499,98.85
02,Anoka,Judge - 10th District Court 43,10,WI,WRITE-IN,1309,1.15
02,Anoka,Judge - 10th District Court 5,10,NP,Douglas B Meslow,113967,98.88
02,Anoka,Judge - 10th District Court 5,10,WI,WRITE-IN,1291,1.12
02,Anoka,Judge - 10th District Court 6,10,NP,Stoney L Hiljus,112649,98.88
02,Anoka,Judge - 10th District Court 6,10,WI,WRITE-IN,1271,1.12
02,Anoka,Judge - 10th District Court 7,10,NP,Richard C. Ilkka,113365,98.85
02,Anoka,Judge - 10th District Court 7,10,WI,WRITE-IN,1323,1.15
02,Anoka,Judge - 10th District Court 8,10,NP,Laura A. Pietan,113302,98.94
02,Anoka,Judge - 10th District Court 8,10,WI,WRITE-IN,1212,1.06
02,Anoka,Judge - 10th District Court 9,10,NP,Sheridan Hawley,112474,98.89
02,Anoka,Judge - 10th District Court 9,10,WI,WRITE-IN,1258,1.11
02,Anoka,Judge - Court of Appeals 13,,NP,Jeanne Cochran,116049,98.87
02,Anoka,Judge - Court of Appeals 13,,WI,WRITE-IN,1331,1.13
02,Anoka,Judge - Court of Appeals 15,,NP,Kevin G. Ross,115200,98.87
02,Anoka,Judge - Court of Appeals 15,,WI,WRITE-IN,1313,1.13
02,Anoka,Judge - Court of Appeals 3,,NP,Carol Hooten,118358,98.77
02,Anoka,Judge - Court of Appeals 3,,WI,WRITE-IN,1475,1.23
02,Anoka,Judge - Court of Appeals 9,,NP,Randall J Slieter,115641,98.81
02,Anoka,Judge - Court of Appeals 9,,WI,WRITE-IN,1397,1.19
02,Anoka,President,,DFL,Joseph R. Biden and Kamala Harris,100893,47.79
02,Anoka,President,,GP,Howie Hawkins and Angela Walker,731,0.35
02,Anoka,President,,IA,"Roque ""Rocky"" De La Fuente and Darcy Richardson",467,0.22
02,Anoka,President,,IND,Brock Pierce and Karla Ballard,408,0.19
02,Anoka,President,,IND,Kanye West and Michelle Tidball,513,0.24
02,Anoka,President,,LIB,"Jo Jorgensen and Jeremy ""Spike"" Cohen",2475,1.17
02,Anoka,President,,R,Donald J. Trump and Michael R. Pence,104902,49.69
02,Anoka,President,,SLP,Gloria La Riva and Leonard Peltier,66,0.03
02,Anoka,President,,SWP,Alyson Kennedy and Malcolm Jarrett,36,0.02
02,Anoka,President,,WI,WRITE-IN,641,0.30
02,Anoka,Soil and Water Supervisor District 1,4001,NP,Colleen Werdien,17816,56.19
02,Anoka,Soil and Water Supervisor District 1,4001,NP,Steve Laitinen,13673,43.12
02,Anoka,Soil and Water Supervisor District 1,4001,WI,WRITE-IN,218,0.69
02,Anoka,Soil and Water Supervisor District 4,4004,NP,Mary Jo Truchon,29685,98.55
02,Anoka,Soil and Water Supervisor District 4,4004,WI,WRITE-IN,437,1.45
02,Anoka,Soil and Water Supervisor District 5,4005,NP,Sharon LeMay,27448,98.68
02,Anoka,Soil and Water Supervisor District 5,4005,WI,WRITE-IN,368,1.32
02,Anoka,State House,31A,DFL,Brad Brown,3355,28.06
02,Anoka,State House,31A,R,Kurt Daudt,8593,71.86
02,Anoka,State House,31A,WI,WRITE-IN,10,0.08
02,Anoka,State House,31B,DFL,Sue Larson,8532,32.81
02,Anoka,State House,31B,R,Cal K. Bahr,17447,67.10
02,Anoka,State House,31B,WI,WRITE-IN,22,0.08
02,Anoka,State House,35A,DFL,Mike Erickson,10559,43.82
02,Anoka,State House,35A,R,John Heinrich,13525,56.12
02,Anoka,State House,35A,WI,WRITE-IN,14,0.06
02,Anoka,State House,35B,DFL,Jason Ruffalo,10170,39.77
02,Anoka,State House,35B,R,Peggy Scott,15385,60.17
02,Anoka,State House,35B,WI,WRITE-IN,14,0.05
02,Anoka,State House,36A,DFL,Zack Stephenson,5013,53.45
02,Anoka,State House,36A,R,Bill Maresh,4348,46.36
02,Anoka,State House,36A,WI,WRITE-IN,18,0.19
02,Anoka,State House,36B,DFL,Melissa Hortman,3570,54.50
02,Anoka,State House,36B,R,Scott Simmons,2967,45.29
02,Anoka,State House,36B,WI,WRITE-IN,14,0.21
02,Anoka,State House,37A,DFL,Erin Koegel,12389,55.10
02,Anoka,State House,37A,R,Ken Wendling,10070,44.78
02,Anoka,State House,37A,WI,WRITE-IN,27,0.12
02,Anoka,State House,37B,DFL,Amir Joseph Malik,12984,47.48
02,Anoka,State House,37B,R,Nolan West,14328,52.40
02,Anoka,State House,37B,WI,WRITE-IN,33,0.12
02,Anoka,State House,38A,DFL,Kris Fredrick,10925,47.04
02,Anoka,State House,38A,R,Donald Raleigh,12285,52.89
02,Anoka,State House,38A,WI,WRITE-IN,17,0.07
02,Anoka,State House,41A,DFL,Connie Bernardy,9921,64.73
02,Anoka,State House,41A,R,Susan A. Erickson,5374,35.06
02,Anoka,State House,41A,WI,WRITE-IN,32,0.21
02,Anoka,State House,41B,DFL,Sandra Feist,7892,72.91
02,Anoka,State House,41B,R,Ronald Ray Vogel,2919,26.97
02,Anoka,State House,41B,WI,WRITE-IN,14,0.13
02,Anoka,State Senate,31,DFL,Kate Luthner,11672,30.47
02,Anoka,State Senate,31,R,Michelle R. Benson,26605,69.45
02,Anoka,State Senate,31,WI,WRITE-IN,29,0.08
02,Anoka,State Senate,35,DFL,David L. Nelson,18622,37.27
02,Anoka,State Senate,35,R,Jim Abeler,31291,62.63
02,Anoka,State Senate,35,WI,WRITE-IN,46,0.09
02,Anoka,State Senate,36,DFL,John Hoffman,8521,53.48
02,Anoka,State Senate,36,R,Karen Attia,7377,46.30
02,Anoka,State Senate,36,WI,WRITE-IN,34,0.21
02,Anoka,State Senate,37,DFL,Jerry Newton,26100,52.38
02,Anoka,State Senate,37,R,Brad Sanford,23659,47.48
02,Anoka,State Senate,37,WI,WRITE-IN,67,0.13
02,Anoka,State Senate,38,DFL,Justin Stofferahn,10837,46.13
02,Anoka,State Senate,38,R,Roger Chamberlain,12644,53.82
02,Anoka,State Senate,38,WI,WRITE-IN,10,0.04
02,Anoka,State Senate,41,DFL,Mary Kunesh-Podein,17550,67.28
02,Anoka,State Senate,41,R,Lucia Marina Vogel,8490,32.55
02,Anoka,State Senate,41,WI,WRITE-IN,46,0.18
02,Anoka,U.S. House,3,DFL,Dean Phillips,17977,51.98
02,Anoka,U.S. House,3,R,Kendall Qualls,16547,47.85
02,Anoka,U.S. House,3,WI,WRITE-IN,59,0.17
02,Anoka,U.S. House,5,DFL,Ilhan Omar,14367,48.64
02,Anoka,U.S. House,5,LMN,Michael Moore,3884,13.15
02,Anoka,U.S. House,5,R,Lacy Johnson,11214,37.97
02,Anoka,U.S. House,5,WI,WRITE-IN,72,0.24
02,Anoka,U.S. House,6,DFL,Tawnja Zahradka,52629,37.71
02,Anoka,U.S. House,6,R,Tom Emmer,86809,62.19
02,Anoka,U.S. House,6,WI,WRITE-IN,139,0.10
02,Anoka,U.S. Senate,,DFL,Tina Smith,89416,43.24
02,Anoka,U.S. Senate,,GLC,Oliver Steinberg,3842,1.86
02,Anoka,U.S. Senate,,LMN,Kevin O'Connor,15385,7.44
02,Anoka,U.S. Senate,,R,Jason Lewis,98043,47.41
02,Anoka,U.S. Senate,,WI,WRITE-IN,118,0.06
03,Becker,Associate Justice - Supreme Court 4,,NP,Michelle MacDonald,6849,44.35
03,Becker,Associate Justice - Supreme Court 4,,NP,Paul Thissen,8555,55.40
03,Becker,Associate Justice - Supreme Court 4,,WI,WRITE-IN,38,0.25
03,Becker,County Commissioner District 3,3,NP,John Okeson,2112,54.56
03,Becker,County Commissioner District 3,3,NP,Terry L Mackner,1747,45.13
03,Becker,County Commissioner District 3,3,WI,WRITE-IN,12,0.31
03,Becker,County Commissioner District 4,4,NP,Donald Skarie,1722,47.87
03,Becker,County Commissioner District 4,4,NP,Richard Vareberg,1869,51.96
03,Becker,County Commissioner District 4,4,WI,WRITE-IN,6,0.17
03,Becker,County Commissioner District 5,5,NP,Barry Nelson,3070,98.40
03,Becker,County Commissioner District 5,5,WI,WRITE-IN,50,1.60
03,Becker,Judge - 7th District Court 11,7,NP,Andrew Pearson,12592,99.58
03,Becker,Judge - 7th District Court 11,7,WI,WRITE-IN,53,0.42
03,Becker,Judge - 7th District Court 12,7,NP,Kevin M. Miller,12612,99.55
03,Becker,Judge - 7th District Court 12,7,WI,WRITE-IN,57,0.45
03,Becker,Judge - 7th District Court 13,7,NP,Michelle L. Clark,12652,99.54
03,Becker,Judge - 7th District Court 13,7,WI,WRITE-IN,58,0.46
03,Becker,Judge - 7th District Court 14,7,NP,Leonard A. Weiler,12499,99.56
03,Becker,Judge - 7th District Court 14,7,WI,WRITE-IN,55,0.44
03,Becker,Judge - 7th District Court 15,7,NP,Sarah E. Hennesy,12536,99.56
03,Becker,Judge - 7th District Court 15,7,WI,WRITE-IN,55,0.44
03,Becker,Judge - 7th District Court 2,7,NP,Jay D. Carlson,12877,99.43
03,Becker,Judge - 7th District Court 2,7,WI,WRITE-IN,74,0.57
03,Becker,Judge - 7th District Court 21,7,NP,Robert Raupp,12468,99.56
03,Becker,Judge - 7th District Court 21,7,WI,WRITE-IN,55,0.44
03,Becker,Judge - 7th District Court 22,7,NP,Doug Clark,12488,99.47
03,Becker,Judge - 7th District Court 22,7,WI,WRITE-IN,66,0.53
03,Becker,Judge - 7th District Court 23,7,NP,Amber B. Gustafson,12540,99.60
03,Becker,Judge - 7th District Court 23,7,WI,WRITE-IN,50,0.40
03,Becker,Judge - 7th District Court 24,7,NP,Michael S. Jesse,12470,99.56
03,Becker,Judge - 7th District Court 24,7,WI,WRITE-IN,55,0.44
03,Becker,Judge - 7th District Court 26,7,NP,Mark J. Herzing,12479,99.59
03,Becker,Judge - 7th District Court 26,7,WI,WRITE-IN,51,0.41
03,Becker,Judge - 7th District Court 27,7,NP,Tammy L. Merkins,12609,99.53
03,Becker,Judge - 7th District Court 27,7,WI,WRITE-IN,59,0.47
03,Becker,Judge - 7th District Court 28,7,NP,Antoinette C. Wetzel,12504,99.60
03,Becker,Judge - 7th District Court 28,7,WI,WRITE-IN,50,0.40
03,Becker,Judge - 7th District Court 30,7,NP,Jade M. Rosenfeldt,12550,99.59
03,Becker,Judge - 7th District Court 30,7,WI,WRITE-IN,52,0.41
03,Becker,Judge - 7th District Court 8,7,NP,Matthew E. Engelking,12603,99.58
03,Becker,Judge - 7th District Court 8,7,WI,WRITE-IN,53,0.42
03,Becker,Judge - 7th District Court 9,7,NP,Michelle W. Lawson,12659,99.57
03,Becker,Judge - 7th District Court 9,7,WI,WRITE-IN,55,0.43
03,Becker,Judge - Court of Appeals 13,,NP,Jeanne Cochran,12725,99.52
03,Becker,Judge - Court of Appeals 13,,WI,WRITE-IN,61,0.48
03,Becker,Judge - Court of Appeals 15,,NP,Kevin G. Ross,12669,99.50
03,Becker,Judge - Court of Appeals 15,,WI,WRITE-IN,64,0.50
03,Becker,Judge - Court of Appeals 3,,NP,Carol Hooten,12930,99.45
03,Becker,Judge - Court of Appeals 3,,WI,WRITE-IN,72,0.55
03,Becker,Judge - Court of Appeals 9,,NP,Randall J Slieter,12724,99.51
03,Becker,Judge - Court of Appeals 9,,WI,WRITE-IN,63,0.49
03,Becker,President,,DFL,Joseph R. Biden and Kamala Harris,6589,33.96
03,Becker,President,,GP,Howie Hawkins and Angela Walker,35,0.18
03,Becker,President,,IA,"Roque ""Rocky"" De La Fuente and Darcy Richardson",37,0.19
03,Becker,President,,IND,Brock Pierce and Karla Ballard,27,0.14
03,Becker,President,,IND,Kanye West and Michelle Tidball,52,0.27
03,Becker,President,,LIB,"Jo Jorgensen and Jeremy ""Spike"" Cohen",168,0.87
03,Becker,President,,R,Donald J. Trump and Michael R. Pence,12438,64.11
03,Becker,President,,SLP,Gloria La Riva and Leonard Peltier,8,0.04
03,Becker,President,,SWP,Alyson Kennedy and Malcolm Jarrett,4,0.02
03,Becker,President,,WI,WRITE-IN,43,0.22
03,Becker,Soil and Water Supervisor District 2,1005,NP,Michelle Andresen,14995,99.52
03,Becker,Soil and Water Supervisor District 2,1005,WI,WRITE-IN,73,0.48
03,Becker,Soil and Water Supervisor District 3,1005,NP,Travis J Schauer,14866,99.50
03,Becker,Soil and Water Supervisor District 3,1005,WI,WRITE-IN,74,0.50
03,Becker,Soil and Water Supervisor District 5,1005,NP,Anthony (Tony) Beck,14857,99.62
03,Becker,Soil and Water Supervisor District 5,1005,WI,WRITE-IN,56,0.38
03,Becker,State House,2B,DFL,David Suby,3381,32.68
03,Becker,State House,2B,R,Steve Green,6957,67.25
03,Becker,State House,2B,WI,WRITE-IN,7,0.07
03,Becker,State House,4B,DFL,Paul Marquart,3745,44.30
03,Becker,State House,4B,R,Brian Anderson,4703,55.63
03,Becker,State House,4B,WI,WRITE-IN,6,0.07
03,Becker,State Senate,2,DFL,Leonard Alan Roy,3273,31.41
03,Becker,State Senate,2,R,Paul Utke,7142,68.53
03,Becker,State Senate,2,WI,WRITE-IN,6,0.06
03,Becker,State Senate,4,DFL,Kent Eken,3573,42.49
03,Becker,State Senate,4,R,Mark Larson,4832,57.46
03,Becker,State Senate,4,WI,WRITE-IN,4,0.05
03,Becker,U.S. House,7,DFL,Collin C Peterson,7692,40.08
03,Becker,U.S. House,7,GLC,Rae Hart Anderson,318,1.66
03,Becker,U.S. House,7,LMN,Slater Johnson,822,4.28
03,Becker,U.S. House,7,R,Michelle Fischbach,10342,53.89
03,Becker,U.S. House,7,WI,WRITE-IN,16,0.08
03,Becker,U.S. Senate,,DFL,Tina Smith,6370,33.49
03,Becker,U.S. Senate,,GLC,Oliver Steinberg,297,1.56
03,Becker,U.S. Senate,,LMN,Kevin O'Connor,1069,5.62
03,Becker,U.S. Senate,,R,Jason Lewis,11274,59.28
03,Becker,U.S. Senate,,WI,WRITE-IN,9,0.05
04,Beltrami,Associate Justice - Supreme Court 4,,NP,Michelle MacDonald,8076,40.99
04,Beltrami,Associate Justice - Supreme Court 4,,NP,Paul Thissen,11520,58.47
04,Beltrami,Associate Justice - Supreme Court 4,,WI,WRITE-IN,107,0.54
04,Beltrami,County Commissioner District 2,2,NP,Joe Vene,1884,45.44
04,Beltrami,County Commissioner District 2,2,NP,Reed Olson,2247,54.20
04,Beltrami,County Commissioner District 2,2,WI,WRITE-IN,15,0.36
04,Beltrami,County Commissioner District 4,4,NP,Danny Anderson,1272,32.87
04,Beltrami,County Commissioner District 4,4,NP,Timothy A. Sumner,2588,66.87
04,Beltrami,County Commissioner District 4,4,WI,WRITE-IN,10,0.26
04,Beltrami,County Commissioner District 5,5,NP,Jim Lucachick,2903,65.60
04,Beltrami,County Commissioner District 5,5,NP,Mike Bredon,1493,33.74
04,Beltrami,County Commissioner District 5,5,WI,WRITE-IN,29,0.66
04,Beltrami,Judge - 9th District Court 11,9,NP,Anne M. Rasmusson,16249,98.78
04,Beltrami,Judge - 9th District Court 11,9,WI,WRITE-IN,200,1.22
04,Beltrami,Judge - 9th District Court 12,9,NP,Sarah L. McBroom,16098,98.83
04,Beltrami,Judge - 9th District Court 12,9,WI,WRITE-IN,191,1.17
04,Beltrami,Judge - 9th District Court 14,9,NP,Robert D. Tiffany,16055,98.85
04,Beltrami,Judge - 9th District Court 14,9,WI,WRITE-IN,186,1.15
04,Beltrami,Judge - 9th District Court 15,9,NP,Tamara L. Yon,16045,98.67
04,Beltrami,Judge - 9th District Court 15,9,WI,WRITE-IN,217,1.33
04,Beltrami,Judge - 9th District Court 18,9,NP,Jeffrey S. Remick,15997,98.81
04,Beltrami,Judge - 9th District Court 18,9,WI,WRITE-IN,192,1.19
04,Beltrami,Judge - 9th District Court 19,9,NP,James Hughes,6967,36.71
04,Beltrami,Judge - 9th District Court 19,9,NP,Jana M Austad,11906,62.73
04,Beltrami,Judge - 9th District Court 19,9,WI,WRITE-IN,107,0.56
04,Beltrami,Judge - 9th District Court 2,9,NP,Matthew Mallie,16016,98.78
04,Beltrami,Judge - 9th District Court 2,9,WI,WRITE-IN,198,1.22
04,Beltrami,Judge - 9th District Court 21,9,NP,Patricia Aanes,15974,98.79
04,Beltrami,Judge - 9th District Court 21,9,WI,WRITE-IN,195,1.21
04,Beltrami,Judge - 9th District Court 22,9,NP,Darlene Rivera Spalla,16035,98.76
04,Beltrami,Judge - 9th District Court 22,9,WI,WRITE-IN,202,1.24
04,Beltrami,Judge - 9th District Court 4,9,NP,Benjamin T. Lindstrom,8037,42.75
04,Beltrami,Judge - 9th District Court 4,9,NP,Charles D Halverson,10646,56.63
04,Beltrami,Judge - 9th District Court 4,9,WI,WRITE-IN,117,0.62
04,Beltrami,Judge - 9th District Court 5,9,NP,D. Korey Wahwassuck,16075,98.82
04,Beltrami,Judge - 9th District Court 5,9,WI,WRITE-IN,192,1.18
04,Beltrami,Judge - Court of Appeals 13,,NP,Jeanne Cochran,16107,98.79
04,Beltrami,Judge - Court of Appeals 13,,WI,WRITE-IN,197,1.21
04,Beltrami,Judge - Court of Appeals 15,,NP,Kevin G. Ross,16040,98.80
04,Beltrami,Judge - Court of Appeals 15,,WI,WRITE-IN,194,1.20
04,Beltrami,Judge - Court of Appeals 3,,NP,Carol Hooten,16345,98.83
04,Beltrami,Judge - Court of Appeals 3,,WI,WRITE-IN,193,1.17
04,Beltrami,Judge - Court of Appeals 9,,NP,Randall J Slieter,16149,98.80
04,Beltrami,Judge - Court of Appeals 9,,WI,WRITE-IN,196,1.20
04,Beltrami,President,,DFL,Joseph R. Biden and Kamala Harris,11426,47.24
04,Beltrami,President,,GP,Howie Hawkins and Angela Walker,75,0.31
04,Beltrami,President,,IA,"Roque ""Rocky"" De La Fuente and Darcy Richardson",32,0.13
04,Beltrami,President,,IND,Brock Pierce and Karla Ballard,33,0.14
04,Beltrami,President,,IND,Kanye West and Michelle Tidball,95,0.39
04,Beltrami,President,,LIB,"Jo Jorgensen and Jeremy ""Spike"" Cohen",256,1.06
04,Beltrami,President,,R,Donald J. Trump and Michael R. Pence,12188,50.39
04,Beltrami,President,,SLP,Gloria La Riva and Leonard Peltier,17,0.07
04,Beltrami,President,,SWP,Alyson Kennedy and Malcolm Jarrett,9,0.04
04,Beltrami,President,,WI,WRITE-IN,58,0.24
04,Beltrami,Soil and Water Supervisor District 3,8007,NP,Ruth Ann Trask,10599,54.31
04,Beltrami,Soil and Water Supervisor District 3,8007,NP,Soren Christian Sorensen,8778,44.98
04,Beltrami,Soil and Water Supervisor District 3,8007,WI,WRITE-IN,138,0.71
04,Beltrami,Soil and Water Supervisor District 4,8007,NP,Samuel Christenson,17465,98.82
04,Beltrami,Soil and Water Supervisor District 4,8007,WI,WRITE-IN,209,1.18
