county_code,county,office,district,party,candidate,votes,pct
24,Freeborn,Secretary of State,,RP,,868,6.19
24,Freeborn,State Auditor,,DFL,Judi Dutcher,6407,45.67
24,Freeborn,State Auditor,,MTP,,745,5.31
24,Freeborn,State Auditor,,Other,,887,6.32
24,Freeborn,State Auditor,,R,Mark Ourada,5990,42.70
24,Freeborn,State Treasurer,,DFL,Carol Johnson,6722,47.92
24,Freeborn,State Treasurer,,Other,,765,5.45
24,Freeborn,State Treasurer,,R,Mark Meierhenry,5458,38.91
24,Freeborn,State Treasurer,,RP,,1084,7.73
25,Goodhue,Attorney General,,DFL,Mike Hatch,8613,42.74
25,Goodhue,Attorney General,,Other,,1076,5.34
25,Goodhue,Attorney General,,R,Charlie Weaver,9233,45.82
25,Goodhue,Attorney General,,RP,,1229,6.10
25,Goodhue,Governor,,DFL,Hubert H. Humphrey III,4547,22.56
25,Goodhue,Governor,,Other,,208,1.03
25,Goodhue,Governor,,R,Norm Coleman,6786,33.68
25,Goodhue,Governor,,RP,Jesse Ventura,8610,42.73
25,Goodhue,Secretary of State,,DFL,Mark Ritchie,6945,34.46
25,Goodhue,Secretary of State,,Other,,1166,5.79
25,Goodhue,Secretary of State,,R,Mary Kiffmeyer,10013,49.69
25,Goodhue,Secretary of State,,RP,,2027,10.06
25,Goodhue,State Auditor,,DFL,Judi Dutcher,7139,35.43
25,Goodhue,State Auditor,,MTP,,1152,5.72
25,Goodhue,State Auditor,,Other,,1457,7.23
25,Goodhue,State Auditor,,R,Mark Ourada,10403,51.63
25,Goodhue,State Treasurer,,DFL,Carol Johnson,7984,39.62
25,Goodhue,State Treasurer,,Other,,1280,6.35
25,Goodhue,State Treasurer,,R,Mark Meierhenry,8080,40.10
25,Goodhue,State Treasurer,,RP,,2807,13.93
26,Grant,Attorney General,,DFL,Mike Hatch,1633,46.95
26,Grant,Attorney General,,Other,,158,4.54
26,Grant,Attorney General,,R,Charlie Weaver,1532,44.05
26,Grant,Attorney General,,RP,,155,4.46
26,Grant,Governor,,DFL,Hubert H. Humphrey III,1089,31.31
26,Grant,Governor,,Other,,40,1.15
26,Grant,Governor,,R,Norm Coleman,1055,30.33
26,Grant,Governor,,RP,Jesse Ventura,1294,37.21
26,Grant,Secretary of State,,DFL,Mark Ritchie,1473,42.35
26,Grant,Secretary of State,,Other,,199,5.72
26,Grant,Secretary of State,,R,Mary Kiffmeyer,1521,43.73
26,Grant,Secretary of State,,RP,,285,8.19
26,Grant,State Auditor,,DFL,Judi Dutcher,1665,47.87
26,Grant,State Auditor,,MTP,,132,3.80
26,Grant,State Auditor,,Other,,229,6.58
26,Grant,State Auditor,,R,Mark Ourada,1452,41.75
26,Grant,State Treasurer,,DFL,Carol Johnson,1617,46.49
26,Grant,State Treasurer,,Other,,230,6.61
26,Grant,State Treasurer,,R,Mark Meierhenry,1327,38.15
26,Grant,State Treasurer,,RP,,304,8.74
27,Hennepin,Attorney General,,DFL,Mike Hatch,222327,45.40
27,Hennepin,Attorney General,,Other,,38065,7.77
27,Hennepin,Attorney General,,R,Charlie Weaver,201570,41.16
27,Hennepin,Attorney General,,RP,,27780,5.67
27,Hennepin,Governor,,DFL,Hubert H. Humphrey III,147059,30.03
27,Hennepin,Governor,,Other,,7418,1.51
27,Hennepin,Governor,,R,Norm Coleman,155311,31.71
27,Hennepin,Governor,,RP,Jesse Ventura,179954,36.74
27,Hennepin,Secretary of State,,DFL,Mark Ritchie,198960,40.63
27,Hennepin,Secretary of State,,Other,,41186,8.41
27,Hennepin,Secretary of State,,R,Mary Kiffmeyer,202747,41.40
27,Hennepin,Secretary of State,,RP,,46849,9.57
27,Hennepin,State Auditor,,DFL,Judi Dutcher,175206,35.78
27,Hennepin,State Auditor,,MTP,,24004,4.90
27,Hennepin,State Auditor,,Other,,52626,10.75
27,Hennepin,State Auditor,,R,Mark Ourada,237906,48.58
27,Hennepin,State Treasurer,,DFL,Carol Johnson,199142,40.66
27,Hennepin,State Treasurer,,Other,,49056,10.02
27,Hennepin,State Treasurer,,R,Mark Meierhenry,180389,36.83
27,Hennepin,State Treasurer,,RP,,61155,12.49
28,Houston,Attorney General,,DFL,Mike Hatch,2886,38.25
28,Houston,Attorney General,,Other,,603,7.99
28,Houston,Attorney General,,R,Charlie Weaver,3868,51.26
28,Houston,Attorney General,,RP,,189,2.50
28,Houston,Governor,,DFL,Hubert H. Humphrey III,2797,37.07
28,Houston,Governor,,Other,,242,3.21
28,Houston,Governor,,R,Norm Coleman,3616,47.92
28,Houston,Governor,,RP,Jesse Ventura,891,11.81
28,Houston,Secretary of State,,DFL,Mark Ritchie,2777,36.80
28,Houston,Secretary of State,,Other,,581,7.70
28,Houston,Secretary of State,,R,Mary Kiffmeyer,3903,51.72
28,Houston,Secretary of State,,RP,,285,3.78
28,Houston,State Auditor,,DFL,Judi Dutcher,2958,39.20
28,Houston,State Auditor,,MTP,,494,6.55
28,Houston,State Auditor,,Other,,664,8.80
28,Houston,State Auditor,,R,Mark Ourada,3430,45.45
28,Houston,State Treasurer,,DFL,Carol Johnson,3045,40.35
28,Houston,State Treasurer,,Other,,629,8.34
28,Houston,State Treasurer,,R,Mark Meierhenry,3598,47.68
28,Houston,State Treasurer,,RP,,274,3.63
29,Hubbard,Attorney General,,DFL,Mike Hatch,3902,44.45
29,Hubbard,Attorney General,,Other,,494,5.63
29,Hubbard,Attorney General,,R,Charlie Weaver,4087,46.56
29,Hubbard,Attorney General,,RP,,295,3.36
29,Hubbard,Governor,,DFL,Hubert H. Humphrey III,2609,29.72
29,Hubbard,Governor,,Other,,155,1.77
29,Hubbard,Governor,,R,Norm Coleman,3697,42.12
29,Hubbard,Governor,,RP,Jesse Ventura,2317,26.40
29,Hubbard,Secretary of State,,DFL,Mark Ritchie,3384,38.55
29,Hubbard,Secretary of State,,Other,,547,6.23
29,Hubbard,Secretary of State,,R,Mary Kiffmeyer,4273,48.68
29,Hubbard,Secretary of State,,RP,,574,6.54
29,Hubbard,State Auditor,,DFL,Judi Dutcher,3466,39.49
29,Hubbard,State Auditor,,MTP,,443,5.05
29,Hubbard,State Auditor,,Other,,693,7.89
29,Hubbard,State Auditor,,R,Mark Ourada,4176,47.57
29,Hubbard,State Treasurer,,DFL,Carol Johnson,3663,41.73
29,Hubbard,State Treasurer,,Other,,653,7.44
29,Hubbard,State Treasurer,,R,Mark Meierhenry,3867,44.05
29,Hubbard,State Treasurer,,RP,,595,6.78
30,Isanti,Attorney General,,DFL,Mike Hatch,6226,45.45
30,Isanti,Attorney General,,Other,,999,7.29
30,Isanti,Attorney General,,R,Charlie Weaver,5407,39.47
30,Isanti,Attorney General,,RP,,1068,7.80
30,Isanti,Governor,,DFL,Hubert H. Humphrey III,2665,19.45
30,Isanti,Governor,,Other,,107,0.78
30,Isanti,Governor,,R,Norm Coleman,3719,27.15
30,Isanti,Governor,,RP,Jesse Ventura,7209,52.62
30,Isanti,Secretary of State,,DFL,Mark Ritchie,5096,37.20
30,Isanti,Secretary of State,,Other,,1076,7.85
30,Isanti,Secretary of State,,R,Mary Kiffmeyer,5805,42.37
30,Isanti,Secretary of State,,RP,,1723,12.58
30,Isanti,State Auditor,,DFL,Judi Dutcher,5486,40.04
30,Isanti,State Auditor,,MTP,,996,7.27
30,Isanti,State Auditor,,Other,,1304,9.52
30,Isanti,State Auditor,,R,Mark Ourada,5914,43.17
30,Isanti,State Treasurer,,DFL,Carol Johnson,5938,43.34
30,Isanti,State Treasurer,,Other,,1171,8.55
30,Isanti,State Treasurer,,R,Mark Meierhenry,4793,34.99
30,Isanti,State Treasurer,,RP,,1798,13.12
31,Itasca,Attorney General,,DFL,Mike Hatch,11405,58.85
31,Itasca,Attorney General,,Other,,1162,6.00
31,Itasca,Attorney General,,R,Charlie Weaver,6118,31.57
31,Itasca,Attorney General,,RP,,694,3.58
31,Itasca,Governor,,DFL,Hubert H. Humphrey III,7911,40.82
31,Itasca,Governor,,Other,,519,2.68
31,Itasca,Governor,,R,Norm Coleman,7181,37.06
31,Itasca,Governor,,RP,Jesse Ventura,3768,19.44
31,Itasca,Secretary of State,,DFL,Mark Ritchie,9331,48.15
31,Itasca,Secretary of State,,Other,,1552,8.01
31,Itasca,Secretary of State,,R,Mary Kiffmeyer,7364,38.00
31,Itasca,Secretary of State,,RP,,1132,5.84
31,Itasca,State Auditor,,DFL,Judi Dutcher,9808,50.61
31,Itasca,State Auditor,,MTP,,1287,6.64
31,Itasca,State Auditor,,Other,,1877,9.69
31,Itasca,State Auditor,,R,Mark Ourada,6407,33.06
31,Itasca,State Treasurer,,DFL,Carol Johnson,10412,53.73
31,Itasca,State Treasurer,,Other,,1610,8.31
31,Itasca,State Treasurer,,R,Mark Meierhenry,6183,31.91
31,Itasca,State Treasurer,,RP,,1174,6.06
32,Jackson,Attorney General,,DFL,Mike Hatch,2701,51.90
32,Jackson,Attorney General,,Other,,243,4.67
32,Jackson,Attorney General,,R,Charlie Weaver,2052,39.43
32,Jackson,Attorney General,,RP,,208,4.00
32,Jackson,Governor,,DFL,Hubert H. Humphrey III,1728,33.21
32,Jackson,Governor,,Other,,75,1.44
32,Jackson,Governor,,R,Norm Coleman,1796,34.51
32,Jackson,Governor,,RP,Jesse Ventura,1605,30.84
32,Jackson,Secretary of State,,DFL,Mark Ritchie,2224,42.74
32,Jackson,Secretary of State,,Other,,275,5.28
32,Jackson,Secretary of State,,R,Mary Kiffmeyer,2385,45.83
32,Jackson,Secretary of State,,RP,,320,6.15
32,Jackson,State Auditor,,DFL,Judi Dutcher,2373,45.60
32,Jackson,State Auditor,,MTP,,234,4.50
32,Jackson,State Auditor,,Other,,322,6.19
32,Jackson,State Auditor,,R,Mark Ourada,2275,43.72
32,Jackson,State Treasurer,,DFL,Carol Johnson,2611,50.17
32,Jackson,State Treasurer,,Other,,268,5.15
32,Jackson,State Treasurer,,R,Mark Meierhenry,1952,37.51
32,Jackson,State Treasurer,,RP,,373,7.17
33,Kanabec,Attorney General,,DFL,Mike Hatch,2955,45.00
33,Kanabec,Attorney General,,Other,,1003,15.27
33,Kanabec,Attorney General,,R,Charlie Weaver,2062,31.40
33,Kanabec,Attorney General,,RP,,547,8.33
33,Kanabec,Governor,,DFL,Hubert H. Humphrey III,1374,20.92
33,Kanabec,Governor,,Other,,60,0.91
33,Kanabec,Governor,,R,Norm Coleman,1895,28.86
33,Kanabec,Governor,,RP,Jesse Ventura,3238,49.31
33,Kanabec,Secretary of State,,DFL,Mark Ritchie,2595,39.52
33,Kanabec,Secretary of State,,Other,,483,7.35
33,Kanabec,Secretary of State,,R,Mary Kiffmeyer,2649,40.34
33,Kanabec,Secretary of State,,RP,,840,12.79
33,Kanabec,State Auditor,,DFL,Judi Dutcher,2812,42.82
33,Kanabec,State Auditor,,MTP,,491,7.48
33,Kanabec,State Auditor,,Other,,598,9.11
33,Kanabec,State Auditor,,R,Mark Ourada,2666,40.60
33,Kanabec,State Treasurer,,DFL,Carol Johnson,2684,40.87
33,Kanabec,State Treasurer,,Other,,1101,16.77
33,Kanabec,State Treasurer,,R,Mark Meierhenry,1966,29.94
33,Kanabec,State Treasurer,,RP,,816,12.43
34,Kandiyohi,Attorney General,,DFL,Mike Hatch,8693,47.42
34,Kandiyohi,Attorney General,,Other,,775,4.23
34,Kandiyohi,Attorney General,,R,Charlie Weaver,8164,44.53
34,Kandiyohi,Attorney General,,RP,,700,3.82
34,Kandiyohi,Governor,,DFL,Hubert H. Humphrey III,5337,29.11
34,Kandiyohi,Governor,,Other,,178,0.97
34,Kandiyohi,Governor,,R,Norm Coleman,6287,34.30
34,Kandiyohi,Governor,,RP,Jesse Ventura,6530,35.62
34,Kandiyohi,Secretary of State,,DFL,Mark Ritchie,7133,38.91
34,Kandiyohi,Secretary of State,,Other,,1049,5.72
34,Kandiyohi,Secretary of State,,R,Mary Kiffmeyer,8767,47.82
34,Kandiyohi,Secretary of State,,RP,,1383,7.54
34,Kandiyohi,State Auditor,,DFL,Judi Dutcher,7345,40.07
34,Kandiyohi,State Auditor,,MTP,,660,3.60
34,Kandiyohi,State Auditor,,Other,,1168,6.37
34,Kandiyohi,State Auditor,,R,Mark Ourada,9159,49.96
34,Kandiyohi,State Treasurer,,DFL,Carol Johnson,8280,45.17
34,Kandiyohi,State Treasurer,,Other,,1135,6.19
34,Kandiyohi,State Treasurer,,R,Mark Meierhenry,7246,39.53
34,Kandiyohi,State Treasurer,,RP,,1671,9.12
35,Kittson,Attorney General,,DFL,Mike Hatch,1295,54.41
35,Kittson,Attorney General,,Other,,147,6.18
35,Kittson,Attorney General,,R,Charlie Weaver,873,36.68
35,Kittson,Attorney General,,RP,,65,2.73
35,Kittson,Governor,,DFL,Hubert H. Humphrey III,1185,49.79
35,Kittson,Governor,,Other,,49,2.06
35,Kittson,Governor,,R,Norm Coleman,757,31.81
35,Kittson,Governor,,RP,Jesse Ventura,389,16.34
35,Kittson,Secretary of State,,DFL,Mark Ritchie,1214,51.01
35,Kittson,Secretary of State,,Other,,151,6.34
35,Kittson,Secretary of State,,R,Mary Kiffmeyer,905,38.03
35,Kittson,Secretary of State,,RP,,110,4.62
35,Kittson,State Auditor,,DFL,Judi Dutcher,1323,55.59
35,Kittson,State Auditor,,MTP,,86,3.61
35,Kittson,State Auditor,,Other,,191,8.03
35,Kittson,State Auditor,,R,Mark Ourada,780,32.77
35,Kittson,State Treasurer,,DFL,Carol Johnson,1388,58.32
35,Kittson,State Treasurer,,Other,,158,6.64
35,Kittson,State Treasurer,,R,Mark Meierhenry,746,31.34
35,Kittson,State Treasurer,,RP,,88,3.70
36,Koochiching,Attorney General,,DFL,Mike Hatch,3480,58.43
36,Koochiching,Attorney General,,Other,,382,6.41
36,Koochiching,Attorney General,,R,Charlie Weaver,1900,31.90
36,Koochiching,Attorney General,,RP,,194,3.26
36,Koochiching,Governor,,DFL,Hubert H. Humphrey III,2050,34.42
36,Koochiching,Governor,,Other,,121,2.03
36,Koochiching,Governor,,R,Norm Coleman,2721,45.69
36,Koochiching,Governor,,RP,Jesse Ventura,1064,17.86
36,Koochiching,Secretary of State,,DFL,Mark Ritchie,2988,50.17
36,Koochiching,Secretary of State,,Other,,404,6.78
36,Koochiching,Secretary of State,,R,Mary Kiffmeyer,2228,37.41
36,Koochiching,Secretary of State,,RP,,336,5.64
36,Koochiching,State Auditor,,DFL,Judi Dutcher,3224,54.13
36,Koochiching,State Auditor,,MTP,,312,5.24
36,Koochiching,State Auditor,,Other,,492,8.26
36,Koochiching,State Auditor,,R,Mark Ourada,1928,32.37
36,Koochiching,State Treasurer,,DFL,Carol Johnson,3221,54.08
36,Koochiching,State Treasurer,,Other,,447,7.51
36,Koochiching,State Treasurer,,R,Mark Meierhenry,1957,32.86
36,Koochiching,State Treasurer,,RP,,331,5.56
37,Lac qui Parle,Attorney General,,DFL,Mike Hatch,2422,58.52
37,Lac qui Parle,Attorney General,,Other,,158,3.82
37,Lac qui Parle,Attorney General,,R,Charlie Weaver,1395,33.70
37,Lac qui Parle,Attorney General,,RP,,164,3.96
37,Lac qui Parle,Governor,,DFL,Hubert H. Humphrey III,1621,39.16
37,Lac qui Parle,Governor,,Other,,55,1.33
37,Lac qui Parle,Governor,,R,Norm Coleman,1133,27.37
37,Lac qui Parle,Governor,,RP,Jesse Ventura,1330,32.13
37,Lac qui Parle,Secretary of State,,DFL,Mark Ritchie,2129,51.44
37,Lac qui Parle,Secretary of State,,Other,,181,4.37
37,Lac qui Parle,Secretary of State,,R,Mary Kiffmeyer,1553,37.52
37,Lac qui Parle,Secretary of State,,RP,,276,6.67
37,Lac qui Parle,State Auditor,,DFL,Judi Dutcher,2250,54.36
37,Lac qui Parle,State Auditor,,MTP,,133,3.21
37,Lac qui Parle,State Auditor,,Other,,240,5.80
37,Lac qui Parle,State Auditor,,R,Mark Ourada,1516,36.63
37,Lac qui Parle,State Treasurer,,DFL,Carol Johnson,2342,56.58
37,Lac qui Parle,State Treasurer,,Other,,218,5.27
37,Lac qui Parle,State Treasurer,,R,Mark Meierhenry,1281,30.95
37,Lac qui Parle,State Treasurer,,RP,,298,7.20
38,Lake,Attorney General,,DFL,Mike Hatch,3323,56.19
38,Lake,Attorney General,,Other,,289,4.89
38,Lake,Attorney General,,R,Charlie Weaver,2130,36.02
38,Lake,Attorney General,,RP,,172,2.91
38,Lake,Governor,,DFL,Hubert H. Humphrey III,2472,41.80
38,Lake,Governor,,Other,,131,2.22
38,Lake,Governor,,R,Norm Coleman,1766,29.86
38,Lake,Governor,,RP,Jesse Ventura,1545,26.12
38,Lake,Secretary of State,,DFL,Mark Ritchie,3319,56.12
38,Lake,Secretary of State,,Other,,410,6.93
38,Lake,Secretary of State,,R,Mary Kiffmeyer,1808,30.57
38,Lake,Secretary of State,,RP,,377,6.37
38,Lake,State Auditor,,DFL,Judi Dutcher,3462,58.54
38,Lake,State Auditor,,MTP,,326,5.51
38,Lake,State Auditor,,Other,,532,9.00
38,Lake,State Auditor,,R,Mark Ourada,1594,26.95
38,Lake,State Treasurer,,DFL,Carol Johnson,3628,61.35
38,Lake,State Treasurer,,Other,,448,7.58
38,Lake,State Treasurer,,R,Mark Meierhenry,1516,25.63
38,Lake,State Treasurer,,RP,,322,5.44
39,Lake of the Woods,Attorney General,,DFL,Mike Hatch,992,48.27
39,Lake of the Woods,Attorney General,,Other,,156,7.59
39,Lake of the Woods,Attorney General,,R,Charlie Weaver,826,40.19
39,Lake of the Woods,Attorney General,,RP,,81,3.94
39,Lake of the Woods,Governor,,DFL,Hubert H. Humphrey III,852,41.46
39,Lake of the Woods,Governor,,Other,,78,3.80
39,Lake of the Woods,Governor,,R,Norm Coleman,837,40.73
39,Lake of the Woods,Governor,,RP,Jesse Ventura,288,14.01
39,Lake of the Woods,Secretary of State,,DFL,Mark Ritchie,934,45.45
39,Lake of the Woods,Secretary of State,,Other,,152,7.40
39,Lake of the Woods,Secretary of State,,R,Mary Kiffmeyer,881,42.87
39,Lake of the Woods,Secretary of State,,RP,,88,4.28
39,Lake of the Woods,State Auditor,,DFL,Judi Dutcher,959,46.67
39,Lake of the Woods,State Auditor,,MTP,,103,5.01
39,Lake of the Woods,State Auditor,,Other,,177,8.61
39,Lake of the Woods,State Auditor,,R,Mark Ourada,816,39.71
39,Lake of the Woods,State Treasurer,,DFL,Carol Johnson,1006,48.95
39,Lake of the Woods,State Treasurer,,Other,,165,8.03
39,Lake of the Woods,State Treasurer,,R,Mark Meierhenry,765,37.23
39,Lake of the Woods,State Treasurer,,RP,,119,5.79
40,Le Sueur,Attorney General,,DFL,Mike Hatch,5622,47.42
40,Le Sueur,Attorney General,,Other,,743,6.27
40,Le Sueur,Attorney General,,R,Charlie Weaver,4657,39.28
40,Le Sueur,Attorney General,,RP,,835,7.04
40,Le Sueur,Governor,,DFL,Hubert H. Humphrey III,2614,22.05
40,Le Sueur,Governor,,Other,,110,0.93
40,Le Sueur,Governor,,R,Norm Coleman,3582,30.21
40,Le Sueur,Governor,,RP,Jesse Ventura,5551,46.82
40,Le Sueur,Secretary of State,,DFL,Mark Ritchie,4340,36.60
40,Le Sueur,Secretary of State,,Other,,742,6.26
40,Le Sueur,Secretary of State,,R,Mary Kiffmeyer,5424,45.75
40,Le Sueur,Secretary of State,,RP,,1351,11.39
40,Le Sueur,State Auditor,,DFL,Judi Dutcher,4699,39.63
40,Le Sueur,State Auditor,,MTP,,823,6.94
40,Le Sueur,State Auditor,,Other,,975,8.22
40,Le Sueur,State Auditor,,R,Mark Ourada,5360,45.21
40,Le Sueur,State Treasurer,,DFL,Carol Johnson,5076,42.81
40,Le Sueur,State Treasurer,,Other,,905,7.63
40,Le Sueur,State Treasurer,,R,Mark Meierhenry,4418,37.26
40,Le Sueur,State Treasurer,,RP,,1458,12.30
41,Lincoln,Attorney General,,DFL,Mike Hatch,1578,49.98
41,Lincoln,Attorney General,,Other,,195,6.18
41,Lincoln,Attorney General,,R,Charlie Weaver,1275,40.39
41,Lincoln,Attorney General,,RP,,109,3.45
41,Lincoln,Governor,,DFL,Hubert H. Humphrey III,1136,35.98
41,Lincoln,Governor,,Other,,77,2.44
41,Lincoln,Governor,,R,Norm Coleman,1129,35.76
41,Lincoln,Governor,,RP,Jesse Ventura,815,25.82
41,Lincoln,Secretary of State,,DFL,Mark Ritchie,1372,43.46
41,Lincoln,Secretary of State,,Other,,190,6.02
41,Lincoln,Secretary of State,,R,Mary Kiffmeyer,1417,44.88
41,Lincoln,Secretary of State,,RP,,178,5.64
41,Lincoln,State Auditor,,DFL,Judi Dutcher,1465,46.40
41,Lincoln,State Auditor,,MTP,,145,4.59
41,Lincoln,State Auditor,,Other,,261,8.27
41,Lincoln,State Auditor,,R,Mark Ourada,1286,40.73
41,Lincoln,State Treasurer,,DFL,Carol Johnson,1578,49.98
41,Lincoln,State Treasurer,,Other,,208,6.59
41,Lincoln,State Treasurer,,R,Mark Meierhenry,1177,37.28
41,Lincoln,State Treasurer,,RP,,194,6.15
42,Lyon,Attorney General,,DFL,Mike Hatch,4592,43.81
42,Lyon,Attorney General,,Other,,597,5.70
42,Lyon,Attorney General,,R,Charlie Weaver,4928,47.02
42,Lyon,Attorney General,,RP,,364,3.47
42,Lyon,Governor,,DFL,Hubert H. Humphrey III,2966,28.30
42,Lyon,Governor,,Other,,195,1.86
42,Lyon,Governor,,R,Norm Coleman,4043,38.57
42,Lyon,Governor,,RP,Jesse Ventura,3277,31.27
42,Lyon,Secretary of State,,DFL,Mark Ritchie,3865,36.88
42,Lyon,Secretary of State,,Other,,661,6.31
42,Lyon,Secretary of State,,R,Mary Kiffmeyer,5301,50.58
42,Lyon,Secretary of State,,RP,,654,6.24
42,Lyon,State Auditor,,DFL,Judi Dutcher,4032,38.47
42,Lyon,State Auditor,,MTP,,451,4.30
42,Lyon,State Auditor,,Other,,866,8.26
42,Lyon,State Auditor,,R,Mark Ourada,5132,48.96
42,Lyon,State Treasurer,,DFL,Carol Johnson,4511,43.04
42,Lyon,State Treasurer,,Other,,709,6.76
42,Lyon,State Treasurer,,R,Mark Meierhenry,4432,42.29
42,Lyon,State Treasurer,,RP,,829,7.91
44,Mahnomen,Attorney General,,DFL,Mike Hatch,947,47.73
44,Mahnomen,Attorney General,,Other,,141,7.11
44,Mahnomen,Attorney General,,R,Charlie Weaver,827,41.68
44,Mahnomen,Attorney General,,RP,,69,3.48
44,Mahnomen,Governor,,DFL,Hubert H. Humphrey III,716,36.09
44,Mahnomen,Governor,,Other,,41,2.07
44,Mahnomen,Governor,,R,Norm Coleman,821,41.38
44,Mahnomen,Governor,,RP,Jesse Ventura,406,20.46
44,Mahnomen,Secretary of State,,DFL,Mark Ritchie,875,44.10
44,Mahnomen,Secretary of State,,Other,,135,6.80
44,Mahnomen,Secretary of State,,R,Mary Kiffmeyer,877,44.20
44,Mahnomen,Secretary of State,,RP,,97,4.89
44,Mahnomen,State Auditor,,DFL,Judi Dutcher,927,46.72
44,Mahnomen,State Auditor,,MTP,,116,5.85
44,Mahnomen,State Auditor,,Other,,178,8.97
44,Mahnomen,State Auditor,,R,Mark Ourada,763,38.46
44,Mahnomen,State Treasurer,,DFL,Carol Johnson,959,48.34
44,Mahnomen,State Treasurer,,Other,,145,7.31
44,Mahnomen,State Treasurer,,R,Mark Meierhenry,786,39.62
44,Mahnomen,State Treasurer,,RP,,94,4.74
45,Marshall,Attorney General,,DFL,Mike Hatch,2532,51.21
45,Marshall,Attorney General,,Other,,347,7.02
45,Marshall,Attorney General,,R,Charlie Weaver,1913,38.69
45,Marshall,Attorney General,,RP,,152,3.07
45,Marshall,Governor,,DFL,Hubert H. Humphrey III,2008,40.61
45,Marshall,Governor,,Other,,143,2.89
45,Marshall,Governor,,R,Norm Coleman,1959,39.62
45,Marshall,Governor,,RP,Jesse Ventura,834,16.87
45,Marshall,Secretary of State,,DFL,Mark Ritchie,2291,46.34
45,Marshall,Secretary of State,,Other,,392,7.93
45,Marshall,Secretary of State,,R,Mary Kiffmeyer,2011,40.68
45,Marshall,Secretary of State,,RP,,250,5.06
45,Marshall,State Auditor,,DFL,Judi Dutcher,2598,52.55
45,Marshall,State Auditor,,MTP,,185,3.74
45,Marshall,State Auditor,,Other,,468,9.47
45,Marshall,State Auditor,,R,Mark Ourada,1693,34.24
45,Marshall,State Treasurer,,DFL,Carol Johnson,2610,52.79
45,Marshall,State Treasurer,,Other,,396,8.01
45,Marshall,State Treasurer,,R,Mark Meierhenry,1712,34.63
45,Marshall,State Treasurer,,RP,,226,4.57
46,Martin,Attorney General,,DFL,Mike Hatch,4376,45.83
46,Martin,Attorney General,,Other,,423,4.43
46,Martin,Attorney General,,R,Charlie Weaver,4260,44.61
46,Martin,Attorney General,,RP,,490,5.13
46,Martin,Governor,,DFL,Hubert H. Humphrey III,2534,26.54
46,Martin,Governor,,Other,,96,1.01
46,Martin,Governor,,R,Norm Coleman,3676,38.50
46,Martin,Governor,,RP,Jesse Ventura,3243,33.96
46,Martin,Secretary of State,,DFL,Mark Ritchie,3156,33.05
46,Martin,Secretary of State,,Other,,488,5.11
46,Martin,Secretary of State,,R,Mary Kiffmeyer,5054,52.93
46,Martin,Secretary of State,,RP,,851,8.91
46,Martin,State Auditor,,DFL,Judi Dutcher,3418,35.79
46,Martin,State Auditor,,MTP,,542,5.68
46,Martin,State Auditor,,Other,,668,7.00
46,Martin,State Auditor,,R,Mark Ourada,4921,51.53
46,Martin,State Treasurer,,DFL,Carol Johnson,3804,39.84
46,Martin,State Treasurer,,Other,,563,5.90
46,Martin,State Treasurer,,R,Mark Meierhenry,4294,44.97
46,Martin,State Treasurer,,RP,,888,9.30
43,McLeod,Attorney General,,DFL,Mike Hatch,6340,41.04
43,McLeod,Attorney General,,Other,,1033,6.69
43,McLeod,Attorney General,,R,Charlie Weaver,6887,44.58
43,McLeod,Attorney General,,RP,,1190,7.70
43,McLeod,Governor,,DFL,Hubert H. Humphrey III,2449,15.85
43,McLeod,Governor,,Other,,121,0.78
43,McLeod,Governor,,R,Norm Coleman,4754,30.77
43,McLeod,Governor,,RP,Jesse Ventura,8126,52.60
43,McLeod,Secretary of State,,DFL,Mark Ritchie,4218,27.30
43,McLeod,Secretary of State,,Other,,1159,7.50
43,McLeod,Secretary of State,,R,Mary Kiffmeyer,7980,51.65
43,McLeod,Secretary of State,,RP,,2093,13.55
43,McLeod,State Auditor,,DFL,Judi Dutcher,5143,33.29
43,McLeod,State Auditor,,MTP,,1029,6.66
43,McLeod,State Auditor,,Other,,1494,9.67
43,McLeod,State Auditor,,R,Mark Ourada,7784,50.38
43,McLeod,State Treasurer,,DFL,Carol Johnson,5492,35.55
43,McLeod,State Treasurer,,Other,,1259,8.15
43,McLeod,State Treasurer,,R,Mark Meierhenry,6514,42.16
43,McLeod,State Treasurer,,RP,,2185,14.14
61,Meeker,Attorney General,,DFL,Mike Hatch,2735,46.72
61,Meeker,Attorney General,,Other,,253,4.32
61,Meeker,Attorney General,,R,Charlie Weaver,2635,45.01
61,Meeker,Attorney General,,RP,,231,3.95
61,Meeker,Governor,,DFL,Hubert H. Humphrey III,1738,29.69
61,Meeker,Governor,,Other,,63,1.08
61,Meeker,Governor,,R,Norm Coleman,1954,33.38
61,Meeker,Governor,,RP,Jesse Ventura,2099,35.86
61,Meeker,Secretary of State,,DFL,Mark Ritchie,2389,40.81
61,Meeker,Secretary of State,,Other,,327,5.59
61,Meeker,Secretary of State,,R,Mary Kiffmeyer,2712,46.33
61,Meeker,Secretary of State,,RP,,426,7.28
61,Meeker,State Auditor,,DFL,Judi Dutcher,2775,47.40
61,Meeker,State Auditor,,MTP,,202,3.45
61,Meeker,State Auditor,,Other,,386,6.59
61,Meeker,State Auditor,,R,Mark Ourada,2491,42.55
61,Meeker,State Treasurer,,DFL,Carol Johnson,2739,46.79
