county_code,county,office,district,party,candidate,votes,pct
17,Cottonwood,State Auditor,,R,Patricia Anderson Awada,2505,46.12
17,Cottonwood,U.S. Senate,,CP,,3,0.05
17,Cottonwood,U.S. Senate,,DFL,Walter Mondale,2606,47.10
17,Cottonwood,U.S. Senate,,GP,,14,0.25
17,Cottonwood,U.S. Senate,,IND,Jim Moore,131,2.37
17,Cottonwood,U.S. Senate,,R,Norm Coleman,2779,50.23
18,Crow Wing,Attorney General,,DFL,Mike Hatch,13529,51.75
18,Crow Wing,Attorney General,,IND,,1207,4.62
18,Crow Wing,Attorney General,,R,Mike Hatch,11409,43.64
18,Crow Wing,Governor,,CP,,28,0.11
18,Crow Wing,Governor,,DFL,Roger Moe,8984,33.92
18,Crow Wing,Governor,,GP,,426,1.61
18,Crow Wing,Governor,,I,,127,0.48
18,Crow Wing,Governor,,IND,Tim Penny,3952,14.92
18,Crow Wing,Governor,,R,Tim Pawlenty,12970,48.97
18,Crow Wing,Secretary of State,,DFL,Deborah L. Anderson,10605,40.66
18,Crow Wing,Secretary of State,,GP,,522,2.00
18,Crow Wing,Secretary of State,,IND,,1247,4.78
18,Crow Wing,Secretary of State,,R,Mary Kiffmeyer,13707,52.56
18,Crow Wing,State Auditor,,DFL,Judi Dutcher,11046,43.20
18,Crow Wing,State Auditor,,GP,,634,2.48
18,Crow Wing,State Auditor,,IND,,2079,8.13
18,Crow Wing,State Auditor,,R,Patricia Anderson Awada,11808,46.18
18,Crow Wing,U.S. Senate,,CP,,30,0.11
18,Crow Wing,U.S. Senate,,DFL,Walter Mondale,11181,42.67
18,Crow Wing,U.S. Senate,,GP,,149,0.57
18,Crow Wing,U.S. Senate,,IND,Jim Moore,619,2.36
18,Crow Wing,U.S. Senate,,R,Norm Coleman,14222,54.28
19,Dakota,Attorney General,,DFL,Mike Hatch,84540,51.10
19,Dakota,Attorney General,,IND,,6041,3.65
19,Dakota,Attorney General,,R,Mike Hatch,74862,45.25
19,Dakota,Governor,,CP,,131,0.08
19,Dakota,Governor,,DFL,Roger Moe,53440,31.54
19,Dakota,Governor,,GP,,2653,1.57
19,Dakota,Governor,,I,,519,0.31
19,Dakota,Governor,,IND,Tim Penny,22156,13.08
19,Dakota,Governor,,R,Tim Pawlenty,90534,53.43
19,Dakota,Secretary of State,,DFL,Deborah L. Anderson,65221,40.44
19,Dakota,Secretary of State,,GP,,3480,2.16
19,Dakota,Secretary of State,,IND,,7114,4.41
19,Dakota,Secretary of State,,R,Mary Kiffmeyer,85471,52.99
19,Dakota,State Auditor,,DFL,Judi Dutcher,60102,37.12
19,Dakota,State Auditor,,GP,,4715,2.91
19,Dakota,State Auditor,,IND,,11107,6.86
19,Dakota,State Auditor,,R,Patricia Anderson Awada,85982,53.11
19,Dakota,U.S. Senate,,CP,,132,0.08
19,Dakota,U.S. Senate,,DFL,Walter Mondale,68742,40.93
19,Dakota,U.S. Senate,,GP,,536,0.32
19,Dakota,U.S. Senate,,IND,Jim Moore,2408,1.43
19,Dakota,U.S. Senate,,R,Norm Coleman,96149,57.24
20,Dodge,Attorney General,,DFL,Mike Hatch,3669,46.96
20,Dodge,Attorney General,,IND,,558,7.14
20,Dodge,Attorney General,,R,Mike Hatch,3586,45.90
20,Dodge,Governor,,CP,,6,0.07
20,Dodge,Governor,,DFL,Roger Moe,1383,17.13
20,Dodge,Governor,,GP,,74,0.92
20,Dodge,Governor,,I,,27,0.33
20,Dodge,Governor,,IND,Tim Penny,3382,41.88
20,Dodge,Governor,,R,Tim Pawlenty,3203,39.67
20,Dodge,Secretary of State,,DFL,Deborah L. Anderson,3151,39.94
20,Dodge,Secretary of State,,GP,,130,1.65
20,Dodge,Secretary of State,,IND,,580,7.35
20,Dodge,Secretary of State,,R,Mary Kiffmeyer,4029,51.06
20,Dodge,State Auditor,,DFL,Judi Dutcher,2872,37.00
20,Dodge,State Auditor,,GP,,218,2.81
20,Dodge,State Auditor,,IND,,866,11.16
20,Dodge,State Auditor,,R,Patricia Anderson Awada,3807,49.04
20,Dodge,U.S. Senate,,CP,,7,0.09
20,Dodge,U.S. Senate,,DFL,Walter Mondale,3592,43.95
20,Dodge,U.S. Senate,,GP,,35,0.43
20,Dodge,U.S. Senate,,IND,Jim Moore,304,3.72
20,Dodge,U.S. Senate,,R,Norm Coleman,4234,51.81
21,Douglas,Attorney General,,DFL,Mike Hatch,7409,49.27
21,Douglas,Attorney General,,IND,,585,3.89
21,Douglas,Attorney General,,R,Mike Hatch,7044,46.84
21,Douglas,Governor,,CP,,11,0.07
21,Douglas,Governor,,DFL,Roger Moe,4790,31.15
21,Douglas,Governor,,GP,,231,1.50
21,Douglas,Governor,,I,,48,0.31
21,Douglas,Governor,,IND,Tim Penny,2206,14.35
21,Douglas,Governor,,R,Tim Pawlenty,8092,52.62
21,Douglas,Secretary of State,,DFL,Deborah L. Anderson,5667,37.59
21,Douglas,Secretary of State,,GP,,220,1.46
21,Douglas,Secretary of State,,IND,,723,4.80
21,Douglas,Secretary of State,,R,Mary Kiffmeyer,8467,56.16
21,Douglas,State Auditor,,DFL,Judi Dutcher,6048,40.68
21,Douglas,State Auditor,,GP,,339,2.28
21,Douglas,State Auditor,,IND,,1036,6.97
21,Douglas,State Auditor,,R,Patricia Anderson Awada,7443,50.07
21,Douglas,U.S. Senate,,CP,,8,0.05
21,Douglas,U.S. Senate,,DFL,Walter Mondale,6154,40.27
21,Douglas,U.S. Senate,,GP,,54,0.35
21,Douglas,U.S. Senate,,IND,Jim Moore,427,2.79
21,Douglas,U.S. Senate,,R,Norm Coleman,8639,56.53
22,Faribault,Attorney General,,DFL,Mike Hatch,4074,54.48
22,Faribault,Attorney General,,IND,,377,5.04
22,Faribault,Attorney General,,R,Mike Hatch,3027,40.48
22,Faribault,Governor,,CP,,4,0.05
22,Faribault,Governor,,DFL,Roger Moe,1209,15.90
22,Faribault,Governor,,GP,,58,0.76
22,Faribault,Governor,,I,,19,0.25
22,Faribault,Governor,,IND,Tim Penny,3689,48.51
22,Faribault,Governor,,R,Tim Pawlenty,2626,34.53
22,Faribault,Secretary of State,,DFL,Deborah L. Anderson,3258,43.42
22,Faribault,Secretary of State,,GP,,89,1.19
22,Faribault,Secretary of State,,IND,,430,5.73
22,Faribault,Secretary of State,,R,Mary Kiffmeyer,3726,49.66
22,Faribault,State Auditor,,DFL,Judi Dutcher,3129,42.87
22,Faribault,State Auditor,,GP,,215,2.95
22,Faribault,State Auditor,,IND,,820,11.24
22,Faribault,State Auditor,,R,Patricia Anderson Awada,3134,42.94
22,Faribault,U.S. Senate,,CP,,6,0.08
