county_code,county,office,district,party,candidate,votes,pct
58,Pipestone,President,,GP,Ralph Nader,734,5.74
58,Pipestone,President,,LIB,Harry Browne,29,0.23
58,Pipestone,President,,R,George W. Bush,5854,45.81
58,Pipestone,President,,RP,Pat Buchanan,15,0.12
58,Pipestone,U.S. Senate,,DFL,Mark Dayton,6460,50.98
58,Pipestone,U.S. Senate,,IND,Jim Gibson,718,5.67
58,Pipestone,U.S. Senate,,R,Rod Grams,5494,43.36
59,Polk,President,,DFL,Al Gore,1970,40.92
59,Polk,President,,GP,Ralph Nader,140,2.91
59,Polk,President,,LIB,Harry Browne,6,0.12
59,Polk,President,,R,George W. Bush,2693,55.94
59,Polk,President,,RP,Pat Buchanan,5,0.10
59,Polk,U.S. Senate,,DFL,Mark Dayton,2076,44.34
59,Polk,U.S. Senate,,IND,Jim Gibson,150,3.20
59,Polk,U.S. Senate,,R,Rod Grams,2456,52.46
60,Pope,President,,DFL,Al Gore,5764,41.84
60,Pope,President,,GP,Ralph Nader,369,2.68
60,Pope,President,,LIB,Harry Browne,20,0.15
60,Pope,President,,R,George W. Bush,7609,55.23
60,Pope,President,,RP,Pat Buchanan,14,0.10
60,Pope,U.S. Senate,,DFL,Mark Dayton,6954,50.29
60,Pope,U.S. Senate,,IND,Jim Gibson,271,1.96
60,Pope,U.S. Senate,,R,Rod Grams,6602,47.75
62,Ramsey,President,,DFL,Al Gore,138470,57.12
62,Ramsey,President,,GP,Ralph Nader,15522,6.40
62,Ramsey,President,,LIB,Harry Browne,555,0.23
62,Ramsey,President,,R,George W. Bush,87669,36.16
62,Ramsey,President,,RP,Pat Buchanan,222,0.09
62,Ramsey,U.S. Senate,,DFL,Mark Dayton,135852,57.44
62,Ramsey,U.S. Senate,,IND,Jim Gibson,17948,7.59
62,Ramsey,U.S. Senate,,R,Rod Grams,82698,34.97
63,Red Lake,President,,DFL,Al Gore,830,41.71
63,Red Lake,President,,GP,Ralph Nader,68,3.42
63,Red Lake,President,,LIB,Harry Browne,2,0.10
63,Red Lake,President,,R,George W. Bush,1090,54.77
63,Red Lake,U.S. Senate,,DFL,Mark Dayton,1115,54.36
63,Red Lake,U.S. Senate,,IND,Jim Gibson,40,1.95
63,Red Lake,U.S. Senate,,R,Rod Grams,896,43.69
64,Redwood,President,,DFL,Al Gore,2681,35.27
64,Redwood,President,,GP,Ralph Nader,314,4.13
64,Redwood,President,,LIB,Harry Browne,14,0.18
64,Redwood,President,,R,George W. Bush,4589,60.37
64,Redwood,President,,RP,Pat Buchanan,4,0.05
64,Redwood,U.S. Senate,,DFL,Mark Dayton,3005,39.57
64,Redwood,U.S. Senate,,IND,Jim Gibson,338,4.45
64,Redwood,U.S. Senate,,R,Rod Grams,4252,55.98
65,Renville,President,,DFL,Al Gore,3533,44.52
65,Renville,President,,GP,Ralph Nader,355,4.47
65,Renville,President,,LIB,Harry Browne,5,0.06
65,Renville,President,,R,George W. Bush,4036,50.86
65,Renville,President,,RP,Pat Buchanan,6,0.08
65,Renville,U.S. Senate,,DFL,Mark Dayton,3801,47.90
65,Renville,U.S. Senate,,IND,Jim Gibson,398,5.02
65,Renville,U.S. Senate,,R,Rod Grams,3737,47.09
66,Rice,President,,DFL,Al Gore,13140,51.05
66,Rice,President,,GP,Ralph Nader,1639,6.37
66,Rice,President,,LIB,Harry Browne,62,0.24
66,Rice,President,,R,George W. Bush,10876,42.26
66,Rice,President,,RP,Pat Buchanan,20,0.08
66,Rice,U.S. Senate,,DFL,Mark Dayton,12649,50.37
66,Rice,U.S. Senate,,IND,Jim Gibson,1509,6.01
66,Rice,U.S. Senate,,R,Rod Grams,10953,43.62
67,Rock,President,,DFL,Al Gore,2081,41.82
67,Rock,President,,GP,Ralph Nader,116,2.33
67,Rock,President,,LIB,Harry Browne,5,0.10
67,Rock,President,,R,George W. Bush,2772,55.71
67,Rock,President,,RP,Pat Buchanan,2,0.04
67,Rock,U.S. Senate,,DFL,Mark Dayton,2146,44.73
67,Rock,U.S. Senate,,IND,Jim Gibson,164,3.42
67,Rock,U.S. Senate,,R,Rod Grams,2488,51.85
68,Roseau,President,,DFL,Al Gore,2128,30.27
68,Roseau,President,,GP,Ralph Nader,176,2.50
68,Roseau,President,,LIB,Harry Browne,24,0.34
68,Roseau,President,,R,George W. Bush,4695,66.79
68,Roseau,President,,RP,Pat Buchanan,6,0.09
68,Roseau,U.S. Senate,,DFL,Mark Dayton,2783,39.63
68,Roseau,U.S. Senate,,IND,Jim Gibson,127,1.81
68,Roseau,U.S. Senate,,R,Rod Grams,4113,58.56
70,Scott,President,,DFL,Al Gore,17503,40.31
70,Scott,President,,GP,Ralph Nader,1829,4.21
70,Scott,President,,LIB,Harry Browne,101,0.23
70,Scott,President,,R,George W. Bush,23954,55.16
70,Scott,President,,RP,Pat Buchanan,38,0.09
70,Scott,U.S. Senate,,DFL,Mark Dayton,16939,39.54
70,Scott,U.S. Senate,,IND,Jim Gibson,2627,6.13
70,Scott,U.S. Senate,,R,Rod Grams,23271,54.32
71,Sherburne,President,,DFL,Al Gore,12109,39.69
71,Sherburne,President,,GP,Ralph Nader,1501,4.92
71,Sherburne,President,,LIB,Harry Browne,51,0.17
71,Sherburne,President,,R,George W. Bush,16813,55.11
71,Sherburne,President,,RP,Pat Buchanan,33,0.11
71,Sherburne,U.S. Senate,,DFL,Mark Dayton,11742,39.03
71,Sherburne,U.S. Senate,,IND,Jim Gibson,1867,6.21
71,Sherburne,U.S. Senate,,R,Rod Grams,16476,54.76
72,Sibley,President,,DFL,Al Gore,2687,37.54
72,Sibley,President,,GP,Ralph Nader,361,5.04
72,Sibley,President,,LIB,Harry Browne,16,0.22
72,Sibley,President,,R,George W. Bush,4087,57.10
72,Sibley,President,,RP,Pat Buchanan,6,0.08
72,Sibley,U.S. Senate,,DFL,Mark Dayton,3004,41.84
72,Sibley,U.S. Senate,,IND,Jim Gibson,403,5.61
72,Sibley,U.S. Senate,,R,Rod Grams,3773,52.55
69,St. Louis,President,,DFL,Al Gore,64237,60.45
69,St. Louis,President,,GP,Ralph Nader,6290,5.92
69,St. Louis,President,,LIB,Harry Browne,227,0.21
69,St. Louis,President,,R,George W. Bush,35420,33.33
69,St. Louis,President,,RP,Pat Buchanan,87,0.08
69,St. Louis,U.S. Senate,,DFL,Mark Dayton,67519,64.54
69,St. Louis,U.S. Senate,,IND,Jim Gibson,3319,3.17
69,St. Louis,U.S. Senate,,R,Rod Grams,33773,32.28
73,Stearns,President,,DFL,Al Gore,24800,40.51
73,Stearns,President,,GP,Ralph Nader,3820,6.24
73,Stearns,President,,LIB,Harry Browne,129,0.21
73,Stearns,President,,R,George W. Bush,32402,52.93
73,Stearns,President,,RP,Pat Buchanan,68,0.11
73,Stearns,U.S. Senate,,DFL,Mark Dayton,26343,43.67
73,Stearns,U.S. Senate,,IND,Jim Gibson,3627,6.01
73,Stearns,U.S. Senate,,R,Rod Grams,30348,50.31
74,Steele,President,,DFL,Al Gore,6900,43.51
74,Steele,President,,GP,Ralph Nader,697,4.39
74,Steele,President,,LIB,Harry Browne,25,0.16
74,Steele,President,,R,George W. Bush,8223,51.85
74,Steele,President,,RP,Pat Buchanan,14,0.09
74,Steele,U.S. Senate,,DFL,Mark Dayton,6946,44.37
74,Steele,U.S. Senate,,IND,Jim Gibson,777,4.96
74,Steele,U.S. Senate,,R,Rod Grams,7932,50.67
75,Stevens,President,,DFL,Al Gore,2434,42.89
75,Stevens,President,,GP,Ralph Nader,393,6.93
75,Stevens,President,,LIB,Harry Browne,9,0.16
75,Stevens,President,,R,George W. Bush,2831,49.89
75,Stevens,President,,RP,Pat Buchanan,8,0.14
75,Stevens,U.S. Senate,,DFL,Mark Dayton,2635,47.28
75,Stevens,U.S. Senate,,IND,Jim Gibson,298,5.35
75,Stevens,U.S. Senate,,R,Rod Grams,2640,47.37
76,Swift,President,,DFL,Al Gore,2698,50.84
76,Swift,President,,GP,Ralph Nader,218,4.11
76,Swift,President,,LIB,Harry Browne,4,0.08
76,Swift,President,,R,George W. Bush,2376,44.77
76,Swift,President,,RP,Pat Buchanan,11,0.21
76,Swift,U.S. Senate,,DFL,Mark Dayton,2925,54.98
76,Swift,U.S. Senate,,IND,Jim Gibson,228,4.29
76,Swift,U.S. Senate,,R,Rod Grams,2167,40.73
77,Todd,President,,DFL,Al Gore,4132,38.69
77,Todd,President,,GP,Ralph Nader,485,4.54
77,Todd,President,,LIB,Harry Browne,17,0.16
77,Todd,President,,R,George W. Bush,6031,56.48
77,Todd,President,,RP,Pat Buchanan,14,0.13
77,Todd,U.S. Senate,,DFL,Mark Dayton,4781,44.06
77,Todd,U.S. Senate,,IND,Jim Gibson,371,3.42
77,Todd,U.S. Senate,,R,Rod Grams,5699,52.52
78,Traverse,President,,DFL,Al Gore,884,43.19
78,Traverse,President,,GP,Ralph Nader,86,4.20
78,Traverse,President,,LIB,Harry Browne,2,0.10
78,Traverse,President,,R,George W. Bush,1074,52.47
78,Traverse,President,,RP,Pat Buchanan,1,0.05
78,Traverse,U.S. Senate,,DFL,Mark Dayton,1033,50.00
78,Traverse,U.S. Senate,,IND,Jim Gibson,79,3.82
78,Traverse,U.S. Senate,,R,Rod Grams,954,46.18
79,Wabasha,President,,DFL,Al Gore,4522,43.59
79,Wabasha,President,,GP,Ralph Nader,571,5.50
79,Wabasha,President,,LIB,Harry Browne,29,0.28
79,Wabasha,President,,R,George W. Bush,5245,50.56
79,Wabasha,President,,RP,Pat Buchanan,6,0.06
79,Wabasha,U.S. Senate,,DFL,Mark Dayton,4800,46.51
79,Wabasha,U.S. Senate,,IND,Jim Gibson,432,4.19
79,Wabasha,U.S. Senate,,R,Rod Grams,5088,49.30
80,Wadena,President,,DFL,Al Gore,2251,36.00
80,Wadena,President,,GP,Ralph Nader,253,4.05
80,Wadena,President,,LIB,Harry Browne,8,0.13
80,Wadena,President,,R,George W. Bush,3733,59.71
80,Wadena,President,,RP,Pat Buchanan,7,0.11
80,Wadena,U.S. Senate,,DFL,Mark Dayton,2599,41.74
80,Wadena,U.S. Senate,,IND,Jim Gibson,240,3.85
80,Wadena,U.S. Senate,,R,Rod Grams,3388,54.41
81,Waseca,President,,DFL,Al Gore,3694,42.36
81,Waseca,President,,GP,Ralph Nader,398,4.56
81,Waseca,President,,LIB,Harry Browne,13,0.15
81,Waseca,President,,R,George W. Bush,4608,52.84
81,Waseca,President,,RP,Pat Buchanan,8,0.09
81,Waseca,U.S. Senate,,DFL,Mark Dayton,3740,43.09
81,Waseca,U.S. Senate,,IND,Jim Gibson,472,5.44
81,Waseca,U.S. Senate,,R,Rod Grams,4468,51.47
82,Washington,President,,DFL,Al Gore,49637,46.69
82,Washington,President,,GP,Ralph Nader,4891,4.60
82,Washington,President,,LIB,Harry Browne,199,0.19
82,Washington,President,,R,George W. Bush,51502,48.45
82,Washington,President,,RP,Pat Buchanan,74,0.07
82,Washington,U.S. Senate,,DFL,Mark Dayton,48597,46.40
82,Washington,U.S. Senate,,IND,Jim Gibson,6936,6.62
82,Washington,U.S. Senate,,R,Rod Grams,49193,46.97
83,Watonwan,President,,DFL,Al Gore,2258,44.78
83,Watonwan,President,,GP,Ralph Nader,212,4.20
83,Watonwan,President,,LIB,Harry Browne,4,0.08
83,Watonwan,President,,R,George W. Bush,2562,50.81
83,Watonwan,President,,RP,Pat Buchanan,6,0.12
83,Watonwan,U.S. Senate,,DFL,Mark Dayton,2372,47.37
83,Watonwan,U.S. Senate,,IND,Jim Gibson,245,4.89
83,Watonwan,U.S. Senate,,R,Rod Grams,2390,47.73
84,Wilkin,President,,DFL,Al Gore,1046,33.03
84,Wilkin,President,,GP,Ralph Nader,77,2.43
84,Wilkin,President,,LIB,Harry Browne,3,0.09
84,Wilkin,President,,R,George W. Bush,2032,64.16
84,Wilkin,President,,RP,Pat Buchanan,9,0.28
84,Wilkin,U.S. Senate,,DFL,Mark Dayton,1389,43.15
84,Wilkin,U.S. Senate,,IND,Jim Gibson,72,2.24
84,Wilkin,U.S. Senate,,R,Rod Grams,1758,54.61
85,Winona,President,,DFL,Al Gore,11069,46.75
85,Winona,President,,GP,Ralph Nader,1750,7.39
85,Winona,President,,LIB,Harry Browne,50,0.21
85,Winona,President,,R,George W. Bush,10773,45.50
85,Winona,President,,RP,Pat Buchanan,37,0.16
85,Winona,U.S. Senate,,DFL,Mark Dayton,11261,49.92
85,Winona,U.S. Senate,,IND,Jim Gibson,701,3.11
85,Winona,U.S. Senate,,R,Rod Grams,10596,46.97
86,Wright,President,,DFL,Al Gore,16762,39.22
86,Wright,President,,GP,Ralph Nader,1977,4.63
86,Wright,President,,LIB,Harry Browne,82,0.19
86,Wright,President,,R,George W. Bush,23861,55.83
86,Wright,President,,RP,Pat Buchanan,53,0.12
86,Wright,U.S. Senate,,DFL,Mark Dayton,16663,39.34
86,Wright,U.S. Senate,,IND,Jim Gibson,2573,6.07
86,Wright,U.S. Senate,,R,Rod Grams,23123,54.59
87,Yellow Medicine,President,,DFL,Al Gore,2528,47.09
87,Yellow Medicine,President,,GP,Ralph Nader,232,4.32
87,Yellow Medicine,President,,LIB,Harry Browne,7,0.13
87,Yellow Medicine,President,,R,George W. Bush,2598,48.39
87,Yellow Medicine,President,,RP,Pat Buchanan,4,0.07
87,Yellow Medicine,U.S. Senate,,DFL,Mark Dayton,2801,51.79
87,Yellow Medicine,U.S. Senate,,IND,Jim Gibson,206,3.81
87,Yellow Medicine,U.S. Senate,,R,Rod Grams,2401,44.40
