county_code,county,office,district,party,candidate,votes,pct
03,Becker,State Auditor,,DFL,Rebecca Otto,4474,40.68
03,Becker,State Auditor,,R,Pat Anderson,6524,59.32
03,Becker,State Senate,,DFL,,5375,46.00
03,Becker,State Senate,,R,,6310,54.00
04,Beltrami,Attorney General,,DFL,Lori Swanson,8227,53.11
04,Beltrami,Attorney General,,IND,,740,4.78
04,Beltrami,Attorney General,,R,Chris Barden,6374,41.15
04,Beltrami,Attorney General,,TRP,,149,0.96
04,Beltrami,Governor,,DFL,Mark Dayton,7526,47.16
04,Beltrami,Governor,,EDP,,134,0.84
04,Beltrami,Governor,,GP,,89,0.56
04,Beltrami,Governor,,GR,,103,0.65
04,Beltrami,Governor,,IND,Tom Horner,1532,9.60
04,Beltrami,Governor,,R,Tom Emmer,6531,40.92
04,Beltrami,Governor,,TRP,,44,0.28
04,Beltrami,Secretary of State,,DFL,Mark Ritchie,7962,51.10
04,Beltrami,Secretary of State,,IND,,854,5.48
04,Beltrami,Secretary of State,,R,Dan Severson,6765,43.42
04,Beltrami,State Auditor,,DFL,Rebecca Otto,7424,50.63
04,Beltrami,State Auditor,,R,Pat Anderson,7240,49.37
04,Beltrami,State Senate,,DFL,,8461,53.17
04,Beltrami,State Senate,,R,,7453,46.83
05,Benton,Attorney General,,DFL,Lori Swanson,6070,46.09
05,Benton,Attorney General,,IND,,783,5.95
05,Benton,Attorney General,,R,Chris Barden,6170,46.85
05,Benton,Attorney General,,TRP,,146,1.11
05,Benton,Governor,,DFL,Mark Dayton,4844,35.32
05,Benton,Governor,,EDP,,54,0.39
05,Benton,Governor,,GP,,40,0.29
05,Benton,Governor,,GR,,77,0.56
05,Benton,Governor,,IND,Tom Horner,1667,12.15
05,Benton,Governor,,R,Tom Emmer,6989,50.96
05,Benton,Governor,,TRP,,44,0.32
05,Benton,Secretary of State,,DFL,Mark Ritchie,5009,37.36
05,Benton,Secretary of State,,IND,,747,5.57
05,Benton,Secretary of State,,R,Dan Severson,7650,57.06
05,Benton,State Auditor,,DFL,Rebecca Otto,5324,42.58
05,Benton,State Auditor,,R,Pat Anderson,7180,57.42
05,Benton,State Senate,,DFL,,5437,40.56
05,Benton,State Senate,,R,,7967,59.44
06,Big Stone,Attorney General,,DFL,Lori Swanson,1180,54.96
06,Big Stone,Attorney General,,IND,,113,5.26
06,Big Stone,Attorney General,,R,Chris Barden,836,38.94
06,Big Stone,Attorney General,,TRP,,18,0.84
06,Big Stone,Governor,,DFL,Mark Dayton,995,45.43
06,Big Stone,Governor,,EDP,,2,0.09
06,Big Stone,Governor,,GP,,5,0.23
06,Big Stone,Governor,,GR,,10,0.46
06,Big Stone,Governor,,IND,Tom Horner,263,12.01
06,Big Stone,Governor,,R,Tom Emmer,909,41.51
06,Big Stone,Governor,,TRP,,6,0.27
06,Big Stone,Secretary of State,,DFL,Mark Ritchie,1101,51.16
06,Big Stone,Secretary of State,,IND,,137,6.37
06,Big Stone,Secretary of State,,R,Dan Severson,914,42.47
06,Big Stone,State Auditor,,DFL,Rebecca Otto,1078,52.89
06,Big Stone,State Auditor,,R,Pat Anderson,960,47.11
06,Big Stone,State Senate,,DFL,,1280,58.50
06,Big Stone,State Senate,,R,,908,41.50
07,Blue Earth,Attorney General,,DFL,Lori Swanson,11476,53.09
07,Blue Earth,Attorney General,,IND,,1478,6.84
07,Blue Earth,Attorney General,,R,Chris Barden,8505,39.35
07,Blue Earth,Attorney General,,TRP,,157,0.73
07,Blue Earth,Governor,,DFL,Mark Dayton,9706,43.34
07,Blue Earth,Governor,,EDP,,112,0.50
07,Blue Earth,Governor,,GP,,120,0.54
07,Blue Earth,Governor,,GR,,141,0.63
07,Blue Earth,Governor,,IND,Tom Horner,3047,13.61
07,Blue Earth,Governor,,R,Tom Emmer,9216,41.16
07,Blue Earth,Governor,,TRP,,51,0.23
07,Blue Earth,Secretary of State,,DFL,Mark Ritchie,10589,48.68
07,Blue Earth,Secretary of State,,IND,,1669,7.67
07,Blue Earth,Secretary of State,,R,Dan Severson,9493,43.64
07,Blue Earth,State Auditor,,DFL,Rebecca Otto,10366,50.89
07,Blue Earth,State Auditor,,R,Pat Anderson,10004,49.11
07,Blue Earth,State Senate,,DFL,,8603,41.54
07,Blue Earth,State Senate,,R,,12106,58.46
08,Brown,Attorney General,,DFL,Lori Swanson,4503,44.71
08,Brown,Attorney General,,IND,,772,7.66
08,Brown,Attorney General,,R,Chris Barden,4725,46.91
08,Brown,Attorney General,,TRP,,72,0.71
08,Brown,Governor,,DFL,Mark Dayton,3263,31.47
08,Brown,Governor,,EDP,,25,0.24
08,Brown,Governor,,GP,,20,0.19
08,Brown,Governor,,GR,,32,0.31
08,Brown,Governor,,IND,Tom Horner,1573,15.17
08,Brown,Governor,,R,Tom Emmer,5443,52.49
08,Brown,Governor,,TRP,,13,0.13
08,Brown,Secretary of State,,DFL,Mark Ritchie,3845,38.17
08,Brown,Secretary of State,,IND,,783,7.77
08,Brown,Secretary of State,,R,Dan Severson,5445,54.06
08,Brown,State Auditor,,DFL,Rebecca Otto,3836,39.70
08,Brown,State Auditor,,R,Pat Anderson,5826,60.30
08,Brown,State Senate,,DFL,,3775,37.14
08,Brown,State Senate,,R,,6390,62.86
09,Carlton,Attorney General,,DFL,Lori Swanson,8230,61.92
09,Carlton,Attorney General,,IND,,636,4.78
09,Carlton,Attorney General,,R,Chris Barden,4311,32.43
09,Carlton,Attorney General,,TRP,,115,0.87
09,Carlton,Governor,,DFL,Mark Dayton,8010,58.78
09,Carlton,Governor,,EDP,,49,0.36
09,Carlton,Governor,,GP,,36,0.26
09,Carlton,Governor,,GR,,69,0.51
09,Carlton,Governor,,IND,Tom Horner,1156,8.48
09,Carlton,Governor,,R,Tom Emmer,4274,31.37
09,Carlton,Governor,,TRP,,32,0.23
09,Carlton,Secretary of State,,DFL,Mark Ritchie,7809,58.73
09,Carlton,Secretary of State,,IND,,740,5.57
09,Carlton,Secretary of State,,R,Dan Severson,4747,35.70
09,Carlton,State Auditor,,DFL,Rebecca Otto,7326,58.38
09,Carlton,State Auditor,,R,Pat Anderson,5222,41.62
09,Carlton,State Senate,,DFL,,8418,62.47
09,Carlton,State Senate,,R,,5057,37.53
10,Carver,Attorney General,,DFL,Lori Swanson,14005,39.22
10,Carver,Attorney General,,IND,,1604,4.49
10,Carver,Attorney General,,R,Chris Barden,19935,55.83
10,Carver,Attorney General,,TRP,,164,0.46
10,Carver,Governor,,DFL,Mark Dayton,10249,27.72
10,Carver,Governor,,EDP,,70,0.19
10,Carver,Governor,,GP,,65,0.18
10,Carver,Governor,,GR,,86,0.23
10,Carver,Governor,,IND,Tom Horner,4866,13.16
10,Carver,Governor,,R,Tom Emmer,21589,58.39
10,Carver,Governor,,TRP,,51,0.14
10,Carver,Secretary of State,,DFL,Mark Ritchie,12509,34.93
10,Carver,Secretary of State,,IND,,1604,4.48
10,Carver,Secretary of State,,R,Dan Severson,21698,60.59
10,Carver,State Auditor,,DFL,Rebecca Otto,12774,36.94
10,Carver,State Auditor,,R,Pat Anderson,21806,63.06
10,Carver,State Senate,,DFL,,11029,30.34
10,Carver,State Senate,,IND,,2246,6.18
10,Carver,State Senate,,R,,23082,63.49
11,Cass,Attorney General,,DFL,Lori Swanson,5724,45.50
11,Cass,Attorney General,,IND,,748,5.95
11,Cass,Attorney General,,R,Chris Barden,6018,47.84
11,Cass,Attorney General,,TRP,,89,0.71
11,Cass,Governor,,DFL,Mark Dayton,4872,37.71
11,Cass,Governor,,EDP,,55,0.43
11,Cass,Governor,,GP,,40,0.31
11,Cass,Governor,,GR,,68,0.53
11,Cass,Governor,,IND,Tom Horner,1503,11.63
11,Cass,Governor,,R,Tom Emmer,6355,49.19
11,Cass,Governor,,TRP,,26,0.20
11,Cass,Secretary of State,,DFL,Mark Ritchie,5192,41.20
11,Cass,Secretary of State,,IND,,886,7.03
11,Cass,Secretary of State,,R,Dan Severson,6524,51.77
11,Cass,State Auditor,,DFL,Rebecca Otto,5097,42.65
11,Cass,State Auditor,,R,Pat Anderson,6853,57.35
11,Cass,State Senate,,DFL,,5615,43.97
11,Cass,State Senate,,R,,7156,56.03
12,Chippewa,Attorney General,,DFL,Lori Swanson,2637,55.47
12,Chippewa,Attorney General,,IND,,283,5.95
12,Chippewa,Attorney General,,R,Chris Barden,1806,37.99
12,Chippewa,Attorney General,,TRP,,28,0.59
12,Chippewa,Governor,,DFL,Mark Dayton,2194,45.17
12,Chippewa,Governor,,EDP,,14,0.29
12,Chippewa,Governor,,GP,,14,0.29
12,Chippewa,Governor,,GR,,14,0.29
12,Chippewa,Governor,,IND,Tom Horner,673,13.86
12,Chippewa,Governor,,R,Tom Emmer,1940,39.94
12,Chippewa,Governor,,TRP,,8,0.16
12,Chippewa,Secretary of State,,DFL,Mark Ritchie,2426,51.03
12,Chippewa,Secretary of State,,IND,,322,6.77
12,Chippewa,Secretary of State,,R,Dan Severson,2006,42.20
12,Chippewa,State Auditor,,DFL,Rebecca Otto,2342,51.17
12,Chippewa,State Auditor,,R,Pat Anderson,2235,48.83
12,Chippewa,State Senate,,DFL,,2845,58.60
12,Chippewa,State Senate,,R,,2010,41.40
13,Chisago,Attorney General,,DFL,Lori Swanson,10010,45.70
13,Chisago,Attorney General,,IND,,1234,5.63
13,Chisago,Attorney General,,R,Chris Barden,10516,48.01
13,Chisago,Attorney General,,TRP,,144,0.66
13,Chisago,Governor,,DFL,Mark Dayton,8131,35.76
13,Chisago,Governor,,EDP,,51,0.22
13,Chisago,Governor,,GP,,37,0.16
13,Chisago,Governor,,GR,,77,0.34
13,Chisago,Governor,,IND,Tom Horner,2689,11.83
13,Chisago,Governor,,R,Tom Emmer,11694,51.43
13,Chisago,Governor,,TRP,,57,0.25
13,Chisago,Secretary of State,,DFL,Mark Ritchie,9190,41.66
13,Chisago,Secretary of State,,IND,,1230,5.58
13,Chisago,Secretary of State,,R,Dan Severson,11642,52.77
13,Chisago,State Auditor,,DFL,Rebecca Otto,9474,45.11
13,Chisago,State Auditor,,R,Pat Anderson,11527,54.89
13,Chisago,State Senate,,DFL,,9976,44.60
13,Chisago,State Senate,,R,,12390,55.40
14,Clay,Attorney General,,DFL,Lori Swanson,9513,52.05
14,Clay,Attorney General,,IND,,898,4.91
14,Clay,Attorney General,,R,Chris Barden,7770,42.51
14,Clay,Attorney General,,TRP,,96,0.53
14,Clay,Governor,,DFL,Mark Dayton,8512,44.86
14,Clay,Governor,,EDP,,95,0.50
14,Clay,Governor,,GP,,68,0.36
14,Clay,Governor,,GR,,85,0.45
14,Clay,Governor,,IND,Tom Horner,2146,11.31
14,Clay,Governor,,R,Tom Emmer,8025,42.30
14,Clay,Governor,,TRP,,42,0.22
14,Clay,Secretary of State,,DFL,Mark Ritchie,8948,48.85
14,Clay,Secretary of State,,IND,,1014,5.54
14,Clay,Secretary of State,,R,Dan Severson,8355,45.61
14,Clay,State Auditor,,DFL,Rebecca Otto,8491,48.93
14,Clay,State Auditor,,R,Pat Anderson,8861,51.07
14,Clay,State Senate,,DFL,,10444,55.23
14,Clay,State Senate,,R,,8467,44.77
15,Clearwater,Attorney General,,DFL,Lori Swanson,1507,44.31
15,Clearwater,Attorney General,,IND,,193,5.67
15,Clearwater,Attorney General,,R,Chris Barden,1671,49.13
15,Clearwater,Attorney General,,TRP,,30,0.88
15,Clearwater,Governor,,DFL,Mark Dayton,1419,40.57
15,Clearwater,Governor,,EDP,,18,0.51
15,Clearwater,Governor,,GP,,6,0.17
15,Clearwater,Governor,,GR,,13,0.37
15,Clearwater,Governor,,IND,Tom Horner,308,8.81
15,Clearwater,Governor,,R,Tom Emmer,1709,48.86
15,Clearwater,Governor,,TRP,,25,0.71
15,Clearwater,Secretary of State,,DFL,Mark Ritchie,1410,41.20
15,Clearwater,Secretary of State,,IND,,229,6.69
15,Clearwater,Secretary of State,,R,Dan Severson,1783,52.10
15,Clearwater,State Auditor,,DFL,Rebecca Otto,1364,42.05
15,Clearwater,State Auditor,,R,Pat Anderson,1880,57.95
15,Clearwater,State Senate,,DFL,,1686,47.78
15,Clearwater,State Senate,,R,,1843,52.22
16,Cook,Attorney General,,DFL,Lori Swanson,1657,61.28
16,Cook,Attorney General,,IND,,152,5.62
16,Cook,Attorney General,,R,Chris Barden,888,32.84
16,Cook,Attorney General,,TRP,,7,0.26
16,Cook,Governor,,DFL,Mark Dayton,1623,57.88
16,Cook,Governor,,EDP,,10,0.36
16,Cook,Governor,,GP,,14,0.50
16,Cook,Governor,,GR,,9,0.32
16,Cook,Governor,,IND,Tom Horner,287,10.24
16,Cook,Governor,,R,Tom Emmer,856,30.53
16,Cook,Governor,,TRP,,5,0.18
16,Cook,Secretary of State,,DFL,Mark Ritchie,1596,58.61
16,Cook,Secretary of State,,IND,,156,5.73
16,Cook,Secretary of State,,R,Dan Severson,971,35.66
16,Cook,State Auditor,,DFL,Rebecca Otto,1482,57.91
16,Cook,State Auditor,,R,Pat Anderson,1077,42.09
16,Cook,State Senate,,DFL,,1857,67.33
16,Cook,State Senate,,R,,901,32.67
17,Cottonwood,Attorney General,,DFL,Lori Swanson,2141,47.43
17,Cottonwood,Attorney General,,IND,,295,6.54
17,Cottonwood,Attorney General,,R,Chris Barden,2045,45.30
17,Cottonwood,Attorney General,,TRP,,33,0.73
17,Cottonwood,Governor,,DFL,Mark Dayton,1655,35.99
17,Cottonwood,Governor,,EDP,,16,0.35
17,Cottonwood,Governor,,GP,,14,0.30
17,Cottonwood,Governor,,GR,,19,0.41
17,Cottonwood,Governor,,IND,Tom Horner,627,13.63
17,Cottonwood,Governor,,R,Tom Emmer,2257,49.08
17,Cottonwood,Governor,,TRP,,11,0.24
17,Cottonwood,Secretary of State,,DFL,Mark Ritchie,1872,41.47
17,Cottonwood,Secretary of State,,IND,,328,7.27
17,Cottonwood,Secretary of State,,R,Dan Severson,2314,51.26
17,Cottonwood,State Auditor,,DFL,Rebecca Otto,1885,43.18
17,Cottonwood,State Auditor,,R,Pat Anderson,2480,56.82
17,Cottonwood,State Senate,,DFL,,2170,47.54
17,Cottonwood,State Senate,,R,,2395,52.46
18,Crow Wing,Attorney General,,DFL,Lori Swanson,12311,46.50
18,Crow Wing,Attorney General,,IND,,1529,5.77
18,Crow Wing,Attorney General,,R,Chris Barden,12435,46.96
18,Crow Wing,Attorney General,,TRP,,203,0.77
18,Crow Wing,Governor,,DFL,Mark Dayton,10559,38.59
18,Crow Wing,Governor,,EDP,,101,0.37
18,Crow Wing,Governor,,GP,,89,0.33
18,Crow Wing,Governor,,GR,,113,0.41
18,Crow Wing,Governor,,IND,Tom Horner,2934,10.72
18,Crow Wing,Governor,,R,Tom Emmer,13442,49.12
18,Crow Wing,Governor,,TRP,,125,0.46
18,Crow Wing,Secretary of State,,DFL,Mark Ritchie,11129,41.72
18,Crow Wing,Secretary of State,,IND,,1525,5.72
18,Crow Wing,Secretary of State,,R,Dan Severson,14020,52.56
18,Crow Wing,State Auditor,,DFL,Rebecca Otto,11254,44.75
18,Crow Wing,State Auditor,,R,Pat Anderson,13895,55.25
18,Crow Wing,State Senate,,DFL,,10543,42.85
18,Crow Wing,State Senate,,R,,14059,57.15
19,Dakota,Attorney General,,DFL,Lori Swanson,77735,49.93
19,Dakota,Attorney General,,IND,,7442,4.78
19,Dakota,Attorney General,,R,Chris Barden,69716,44.78
19,Dakota,Attorney General,,TRP,,794,0.51
19,Dakota,Governor,,DFL,Mark Dayton,63066,38.97
19,Dakota,Governor,,EDP,,368,0.23
19,Dakota,Governor,,GP,,363,0.22
19,Dakota,Governor,,GR,,425,0.26
19,Dakota,Governor,,IND,Tom Horner,21190,13.10
19,Dakota,Governor,,R,Tom Emmer,76211,47.10
19,Dakota,Governor,,TRP,,193,0.12
19,Dakota,Secretary of State,,DFL,Mark Ritchie,71870,45.89
19,Dakota,Secretary of State,,IND,,7409,4.73
19,Dakota,Secretary of State,,R,Dan Severson,77319,49.37
19,Dakota,State Auditor,,DFL,Rebecca Otto,71965,47.87
19,Dakota,State Auditor,,R,Pat Anderson,78370,52.13
19,Dakota,State Senate,,DFL,,72105,45.65
19,Dakota,State Senate,,R,,85830,54.35
20,Dodge,Attorney General,,DFL,Lori Swanson,3251,42.74
20,Dodge,Attorney General,,IND,,615,8.08
20,Dodge,Attorney General,,R,Chris Barden,3684,48.43
20,Dodge,Attorney General,,TRP,,57,0.75
20,Dodge,Governor,,DFL,Mark Dayton,2579,32.79
20,Dodge,Governor,,EDP,,34,0.43
20,Dodge,Governor,,GP,,29,0.37
20,Dodge,Governor,,GR,,58,0.74
20,Dodge,Governor,,IND,Tom Horner,1015,12.90
20,Dodge,Governor,,R,Tom Emmer,4117,52.34
20,Dodge,Governor,,TRP,,34,0.43
20,Dodge,Secretary of State,,DFL,Mark Ritchie,2769,36.12
20,Dodge,Secretary of State,,IND,,640,8.35
20,Dodge,Secretary of State,,R,Dan Severson,4258,55.54
20,Dodge,State Auditor,,DFL,Rebecca Otto,2626,36.60
20,Dodge,State Auditor,,R,Pat Anderson,4549,63.40
20,Dodge,State Senate,,DFL,,2443,31.18
20,Dodge,State Senate,,R,,5393,68.82
21,Douglas,Attorney General,,DFL,Lori Swanson,6725,44.47
21,Douglas,Attorney General,,IND,,972,6.43
21,Douglas,Attorney General,,R,Chris Barden,7325,48.44
21,Douglas,Attorney General,,TRP,,99,0.65
21,Douglas,Governor,,DFL,Mark Dayton,5371,34.53
21,Douglas,Governor,,EDP,,26,0.17
21,Douglas,Governor,,GP,,27,0.17
21,Douglas,Governor,,GR,,65,0.42
21,Douglas,Governor,,IND,Tom Horner,1991,12.80
21,Douglas,Governor,,R,Tom Emmer,8036,51.66
21,Douglas,Governor,,TRP,,39,0.25
21,Douglas,Secretary of State,,DFL,Mark Ritchie,5996,39.42
21,Douglas,Secretary of State,,IND,,983,6.46
21,Douglas,Secretary of State,,R,Dan Severson,8230,54.11
21,Douglas,State Auditor,,DFL,Rebecca Otto,5886,40.75
21,Douglas,State Auditor,,R,Pat Anderson,8557,59.25
21,Douglas,State Senate,,DFL,,4623,29.85
21,Douglas,State Senate,,R,,10864,70.15
22,Faribault,Attorney General,,DFL,Lori Swanson,3100,48.66
22,Faribault,Attorney General,,IND,,443,6.95
22,Faribault,Attorney General,,R,Chris Barden,2766,43.42
22,Faribault,Attorney General,,TRP,,62,0.97
22,Faribault,Governor,,DFL,Mark Dayton,2407,36.99
22,Faribault,Governor,,EDP,,45,0.69
22,Faribault,Governor,,GP,,21,0.32
22,Faribault,Governor,,GR,,31,0.48
22,Faribault,Governor,,IND,Tom Horner,858,13.19
22,Faribault,Governor,,R,Tom Emmer,3121,47.96
22,Faribault,Governor,,TRP,,24,0.37
22,Faribault,Secretary of State,,DFL,Mark Ritchie,2651,41.53
22,Faribault,Secretary of State,,IND,,578,9.05
22,Faribault,Secretary of State,,R,Dan Severson,3155,49.42
22,Faribault,State Auditor,,DFL,Rebecca Otto,2582,42.90
22,Faribault,State Auditor,,R,Pat Anderson,3437,57.10
22,Faribault,State Senate,,R,,5751,100.00
23,Fillmore,Attorney General,,DFL,Lori Swanson,3878,48.29
23,Fillmore,Attorney General,,IND,,649,8.08
23,Fillmore,Attorney General,,R,Chris Barden,3424,42.64
23,Fillmore,Attorney General,,TRP,,79,0.98
23,Fillmore,Governor,,DFL,Mark Dayton,3535,42.46
23,Fillmore,Governor,,EDP,,33,0.40
23,Fillmore,Governor,,GP,,40,0.48
23,Fillmore,Governor,,GR,,39,0.47
23,Fillmore,Governor,,IND,Tom Horner,994,11.94
23,Fillmore,Governor,,R,Tom Emmer,3648,43.82
23,Fillmore,Governor,,TRP,,36,0.43
23,Fillmore,Secretary of State,,DFL,Mark Ritchie,3410,42.94
23,Fillmore,Secretary of State,,IND,,655,8.25
23,Fillmore,Secretary of State,,R,Dan Severson,3876,48.81
23,Fillmore,State Auditor,,DFL,Rebecca Otto,3281,43.65
23,Fillmore,State Auditor,,R,Pat Anderson,4236,56.35
23,Fillmore,State Senate,,DFL,,4234,50.84
23,Fillmore,State Senate,,R,,4094,49.16
24,Freeborn,Attorney General,,DFL,Lori Swanson,7180,55.45
24,Freeborn,Attorney General,,IND,,826,6.38
24,Freeborn,Attorney General,,R,Chris Barden,4826,37.27
24,Freeborn,Attorney General,,TRP,,116,0.90
24,Freeborn,Governor,,DFL,Mark Dayton,6490,48.67
24,Freeborn,Governor,,EDP,,63,0.47
24,Freeborn,Governor,,GP,,57,0.43
24,Freeborn,Governor,,GR,,82,0.61
24,Freeborn,Governor,,IND,Tom Horner,1318,9.88
24,Freeborn,Governor,,R,Tom Emmer,5285,39.64
24,Freeborn,Governor,,TRP,,39,0.29
24,Freeborn,Secretary of State,,DFL,Mark Ritchie,6659,51.07
24,Freeborn,Secretary of State,,IND,,753,5.78
24,Freeborn,Secretary of State,,R,Dan Severson,5626,43.15
24,Freeborn,State Auditor,,DFL,Rebecca Otto,6177,50.51
24,Freeborn,State Auditor,,R,Pat Anderson,6053,49.49
24,Freeborn,State Senate,,DFL,,8177,61.10
24,Freeborn,State Senate,,R,,5205,38.90
25,Goodhue,Attorney General,,DFL,Lori Swanson,9343,49.57
25,Goodhue,Attorney General,,IND,,1067,5.66
25,Goodhue,Attorney General,,R,Chris Barden,8309,44.09
25,Goodhue,Attorney General,,TRP,,128,0.68
25,Goodhue,Governor,,DFL,Mark Dayton,7247,37.42
25,Goodhue,Governor,,EDP,,47,0.24
25,Goodhue,Governor,,GP,,62,0.32
25,Goodhue,Governor,,GR,,74,0.38
25,Goodhue,Governor,,IND,Tom Horner,2730,14.10
25,Goodhue,Governor,,R,Tom Emmer,9178,47.39
25,Goodhue,Governor,,TRP,,27,0.14
25,Goodhue,Secretary of State,,DFL,Mark Ritchie,8423,44.65
25,Goodhue,Secretary of State,,IND,,1179,6.25
25,Goodhue,Secretary of State,,R,Dan Severson,9264,49.10
25,Goodhue,State Auditor,,DFL,Rebecca Otto,8174,44.98
25,Goodhue,State Auditor,,R,Pat Anderson,10000,55.02
25,Goodhue,State Senate,,DFL,,8482,44.22
25,Goodhue,State Senate,,R,,10698,55.78
26,Grant,Attorney General,,DFL,Lori Swanson,1601,54.40
26,Grant,Attorney General,,IND,,194,6.59
26,Grant,Attorney General,,R,Chris Barden,1123,38.16
26,Grant,Attorney General,,TRP,,25,0.85
26,Grant,Governor,,DFL,Mark Dayton,1279,42.39
26,Grant,Governor,,EDP,,8,0.27
26,Grant,Governor,,GP,,5,0.17
26,Grant,Governor,,GR,,13,0.43
26,Grant,Governor,,IND,Tom Horner,407,13.49
26,Grant,Governor,,R,Tom Emmer,1297,42.99
26,Grant,Governor,,TRP,,8,0.27
26,Grant,Secretary of State,,DFL,Mark Ritchie,1419,47.96
26,Grant,Secretary of State,,IND,,235,7.94
26,Grant,Secretary of State,,R,Dan Severson,1305,44.10
26,Grant,State Auditor,,DFL,Rebecca Otto,1324,46.80
26,Grant,State Auditor,,R,Pat Anderson,1505,53.20
26,Grant,State Senate,,DFL,,1251,41.87
26,Grant,State Senate,,R,,1737,58.13
27,Hennepin,Attorney General,,DFL,Lori Swanson,270879,60.35
27,Hennepin,Attorney General,,IND,,17049,3.80
27,Hennepin,Attorney General,,R,Chris Barden,158573,35.33
27,Hennepin,Attorney General,,TRP,,2320,0.52
27,Hennepin,Governor,,DFL,Mark Dayton,237998,50.86
27,Hennepin,Governor,,EDP,,1203,0.26
27,Hennepin,Governor,,GP,,1543,0.33
27,Hennepin,Governor,,GR,,1148,0.25
27,Hennepin,Governor,,IND,Tom Horner,57117,12.21
27,Hennepin,Governor,,R,Tom Emmer,168522,36.01
27,Hennepin,Governor,,TRP,,433,0.09
27,Hennepin,Secretary of State,,DFL,Mark Ritchie,259077,57.79
27,Hennepin,Secretary of State,,IND,,16850,3.76
27,Hennepin,Secretary of State,,R,Dan Severson,172396,38.45
27,Hennepin,State Auditor,,DFL,Rebecca Otto,252194,58.88
27,Hennepin,State Auditor,,R,Pat Anderson,176160,41.12
27,Hennepin,State Senate,,DFL,,248850,56.01
27,Hennepin,State Senate,,IND,,1001,0.23
27,Hennepin,State Senate,,R,,194417,43.76
28,Houston,Attorney General,,DFL,Lori Swanson,3249,43.46
28,Houston,Attorney General,,IND,,524,7.01
28,Houston,Attorney General,,R,Chris Barden,3620,48.42
28,Houston,Attorney General,,TRP,,83,1.11
28,Houston,Governor,,DFL,Mark Dayton,3187,41.28
28,Houston,Governor,,EDP,,36,0.47
28,Houston,Governor,,GP,,43,0.56
28,Houston,Governor,,GR,,52,0.67
28,Houston,Governor,,IND,Tom Horner,607,7.86
28,Houston,Governor,,R,Tom Emmer,3774,48.89
28,Houston,Governor,,TRP,,21,0.27
28,Houston,Secretary of State,,DFL,Mark Ritchie,3170,42.57
28,Houston,Secretary of State,,IND,,509,6.83
28,Houston,Secretary of State,,R,Dan Severson,3768,50.60
28,Houston,State Auditor,,DFL,Rebecca Otto,2995,42.62
