county_code,county,office,district,party,candidate,votes,pct
13,Chisago,County Commissioner District 4,04,NP,Ben Montzka,4032,98.94
13,Chisago,County Commissioner District 4,04,WI,WRITE-IN,43,1.06
13,Chisago,County Sheriff,NA,NP,Brandon Thyen,19573,99.02
13,Chisago,County Sheriff,NA,WI,WRITE-IN,193,0.98
13,Chisago,Governor,NA,DFL,Tim Walz and Peggy Flanagan,9321,35.95
13,Chisago,Governor,NA,GLC,Steve Patterson and Matt Huff,371,1.43
13,Chisago,Governor,NA,IA,Hugh McTavish and Mike Winter,202,0.78
13,Chisago,Governor,NA,LMN,James McCaskel and David Sandbeck,332,1.28
13,Chisago,Governor,NA,R,Scott Jensen and Matt Birk,15647,60.35
13,Chisago,Governor,NA,SWP,Gabrielle M. Prosser and Kevin A. Dwire,48,0.19
13,Chisago,Governor,NA,WI,WRITE-IN,4,0.02
13,Chisago,Judge - 10th District Court 11,10,NP,Jesse L. Seabrooks II,12350,98.76
13,Chisago,Judge - 10th District Court 11,10,WI,WRITE-IN,155,1.24
13,Chisago,Judge - 10th District Court 13,10,NP,Suzanne Bollman,12433,98.79
13,Chisago,Judge - 10th District Court 13,10,WI,WRITE-IN,152,1.21
13,Chisago,Judge - 10th District Court 18,10,NP,Michele A. Davis,12427,98.83
13,Chisago,Judge - 10th District Court 18,10,WI,WRITE-IN,147,1.17
13,Chisago,Judge - 10th District Court 19,10,NP,James A. Cunningham Jr.,12404,98.88
13,Chisago,Judge - 10th District Court 19,10,WI,WRITE-IN,140,1.12
13,Chisago,Judge - 10th District Court 2,10,NP,Amy R. Brosnahan,12457,98.78
13,Chisago,Judge - 10th District Court 2,10,WI,WRITE-IN,154,1.22
13,Chisago,Judge - 10th District Court 27,10,NP,John P. Dehen,12440,98.89
13,Chisago,Judge - 10th District Court 27,10,WI,WRITE-IN,139,1.11
13,Chisago,Judge - 10th District Court 29,10,NP,Krista K. Martin,12473,98.90
13,Chisago,Judge - 10th District Court 29,10,WI,WRITE-IN,139,1.10
13,Chisago,Judge - 10th District Court 30,10,NP,Jenny Walker Jasper,12442,98.93
13,Chisago,Judge - 10th District Court 30,10,WI,WRITE-IN,135,1.07
13,Chisago,Judge - 10th District Court 40,10,NP,Catherine A. Trevino,12446,98.90
13,Chisago,Judge - 10th District Court 40,10,WI,WRITE-IN,139,1.10
13,Chisago,Judge - 10th District Court 41,10,NP,Francis Green III,12347,98.78
13,Chisago,Judge - 10th District Court 41,10,WI,WRITE-IN,153,1.22
13,Chisago,Judge - 10th District Court 42,10,NP,Geoffrey W. Tenney,12369,98.85
13,Chisago,Judge - 10th District Court 42,10,WI,WRITE-IN,144,1.15
13,Chisago,Judge - 10th District Court 45,10,NP,Kristin Larson,12524,98.93
13,Chisago,Judge - 10th District Court 45,10,WI,WRITE-IN,135,1.07
13,Chisago,Judge - Court of Appeals 1,NA,NP,Theodora Karin Gaitas,13403,98.83
13,Chisago,Judge - Court of Appeals 1,NA,WI,WRITE-IN,158,1.17
13,Chisago,Judge - Court of Appeals 10,NA,NP,Jennifer L. Frisch,12773,98.97
13,Chisago,Judge - Court of Appeals 10,NA,WI,WRITE-IN,133,1.03
13,Chisago,Judge - Court of Appeals 11,NA,NP,Michelle A. Larkin,12698,98.82
13,Chisago,Judge - Court of Appeals 11,NA,WI,WRITE-IN,151,1.18
13,Chisago,Judge - Court of Appeals 16,NA,NP,"Peter M. Reyes, Jr.",12531,98.82
13,Chisago,Judge - Court of Appeals 16,NA,WI,WRITE-IN,150,1.18
13,Chisago,Judge - Court of Appeals 17,NA,NP,Matthew E. Johnson,12568,98.92
13,Chisago,Judge - Court of Appeals 17,NA,WI,WRITE-IN,137,1.08
13,Chisago,Judge - Court of Appeals 18,NA,NP,Jeff Bryan,12467,98.87
13,Chisago,Judge - Court of Appeals 18,NA,WI,WRITE-IN,142,1.13
13,Chisago,Judge - Court of Appeals 19,NA,NP,Francis Connolly,12427,98.89
13,Chisago,Judge - Court of Appeals 19,NA,WI,WRITE-IN,139,1.11
13,Chisago,Judge - Court of Appeals 5,NA,NP,Louise Dovre Bjorkman,13310,98.94
13,Chisago,Judge - Court of Appeals 5,NA,WI,WRITE-IN,143,1.06
13,Chisago,Judge - Court of Appeals 7,NA,NP,Susan Segal,12941,98.83
13,Chisago,Judge - Court of Appeals 7,NA,WI,WRITE-IN,153,1.17
13,Chisago,Judge - Court of Appeals 8,NA,NP,Denise D Reilly,12821,98.96
13,Chisago,Judge - Court of Appeals 8,NA,WI,WRITE-IN,135,1.04
13,Chisago,Secretary of State,NA,DFL,Steve Simon,9752,38.30
13,Chisago,Secretary of State,NA,R,Kim Crockett,15698,61.65
13,Chisago,Secretary of State,NA,WI,WRITE-IN,13,0.05
13,Chisago,Soil and Water Supervisor District 1,4025,NP,Lance Petersen,16920,99.22
13,Chisago,Soil and Water Supervisor District 1,4025,WI,WRITE-IN,133,0.78
13,Chisago,Soil and Water Supervisor District 3,4025,NP,David W Tollberg,16896,99.36
13,Chisago,Soil and Water Supervisor District 3,4025,WI,WRITE-IN,108,0.64
13,Chisago,Special Election for County Commissioner District 5,05,NP,Cindy Erickson,1403,33.24
13,Chisago,Special Election for County Commissioner District 5,05,NP,Dan Dahlberg,2801,66.36
13,Chisago,Special Election for County Commissioner District 5,05,WI,WRITE-IN,17,0.40
13,Chisago,State Auditor,NA,DFL,Julie Blaha,8114,31.83
13,Chisago,State Auditor,NA,GLC,Will Finn,510,2.00
13,Chisago,State Auditor,NA,LMN,Tim Davis,1134,4.45
13,Chisago,State Auditor,NA,R,Ryan Wilson,15720,61.67
13,Chisago,State Auditor,NA,WI,WRITE-IN,11,0.04
13,Chisago,State House,11B,DFL,Eric Olson,675,31.21
13,Chisago,State House,11B,R,Nathan Nelson,1487,68.75
13,Chisago,State House,11B,WI,WRITE-IN,1,0.05
13,Chisago,State House,28A,DFL,Erik Johnson,1240,33.36
13,Chisago,State House,28A,R,Brian Johnson,2474,66.56
13,Chisago,State House,28A,WI,WRITE-IN,3,0.08
13,Chisago,State House,28B,DFL,Katie Malchow,7471,37.85
13,Chisago,State House,28B,R,Anne Neu Brindley,12260,62.11
13,Chisago,State House,28B,WI,WRITE-IN,9,0.05
13,Chisago,State Senate,11,DFL,Michelle Boyechko,636,29.32
13,Chisago,State Senate,11,R,Jason Rarick,1532,70.63
13,Chisago,State Senate,11,WI,WRITE-IN,1,0.05
13,Chisago,State Senate,28,DFL,Victoria Ann Bird,8011,34.08
13,Chisago,State Senate,28,R,Mark Koran,15473,65.82
13,Chisago,State Senate,28,WI,WRITE-IN,24,0.10
13,Chisago,U.S. House,8,DFL,Jen Schultz,8914,34.51
13,Chisago,U.S. House,8,R,Pete Stauber,16894,65.41
13,Chisago,U.S. House,8,WI,WRITE-IN,19,0.07
14,Clay,Associate Justice - Supreme Court 3,NA,NP,Gordon Moore,15317,99.16
14,Clay,Associate Justice - Supreme Court 3,NA,WI,WRITE-IN,130,0.84
14,Clay,Associate Justice - Supreme Court 6,NA,NP,Natalie E. Hudson,15236,99.20
14,Clay,Associate Justice - Supreme Court 6,NA,WI,WRITE-IN,123,0.80
14,Clay,Attorney General,NA,DFL,Keith Ellison,11025,50.08
14,Clay,Attorney General,NA,R,Jim Schultz,10971,49.83
14,Clay,Attorney General,NA,WI,WRITE-IN,20,0.09
14,Clay,County Attorney,NA,NP,Brian J. Melton,17558,99.01
14,Clay,County Attorney,NA,WI,WRITE-IN,175,0.99
14,Clay,County Commissioner District 1,01,NP,Jenna Kahly,1738,47.92
14,Clay,County Commissioner District 1,01,NP,Paul Krabbenhoft,1870,51.56
14,Clay,County Commissioner District 1,01,WI,WRITE-IN,19,0.52
14,Clay,County Commissioner District 3,03,NP,Jenny L. Mongeau,3469,98.94
14,Clay,County Commissioner District 3,03,WI,WRITE-IN,37,1.06
14,Clay,County Commissioner District 4,04,NP,Kevin Campbell,3609,98.61
14,Clay,County Commissioner District 4,04,WI,WRITE-IN,51,1.39
14,Clay,County Sheriff,NA,NP,Mark Empting,18576,98.77
14,Clay,County Sheriff,NA,WI,WRITE-IN,231,1.23
14,Clay,Governor,NA,DFL,Tim Walz and Peggy Flanagan,11139,50.08
14,Clay,Governor,NA,GLC,Steve Patterson and Matt Huff,220,0.99
14,Clay,Governor,NA,IA,Hugh McTavish and Mike Winter,185,0.83
14,Clay,Governor,NA,LMN,James McCaskel and David Sandbeck,402,1.81
14,Clay,Governor,NA,R,Scott Jensen and Matt Birk,10199,45.86
14,Clay,Governor,NA,SWP,Gabrielle M. Prosser and Kevin A. Dwire,89,0.40
14,Clay,Governor,NA,WI,WRITE-IN,7,0.03
14,Clay,Judge - 7th District Court 18,07,NP,Michael D. Fritz,15026,99.33
14,Clay,Judge - 7th District Court 18,07,WI,WRITE-IN,102,0.67
14,Clay,Judge - 7th District Court 19,07,NP,Johnathan R. Judd,15454,99.24
14,Clay,Judge - 7th District Court 19,07,WI,WRITE-IN,118,0.76
14,Clay,Judge - 7th District Court 25,07,NP,Nathaniel D. Welte,14973,99.24
14,Clay,Judge - 7th District Court 25,07,WI,WRITE-IN,114,0.76
14,Clay,Judge - 7th District Court 3,07,NP,Daniel A. Benson,15032,99.27
14,Clay,Judge - 7th District Court 3,07,WI,WRITE-IN,111,0.73
14,Clay,Judge - 7th District Court 4,07,NP,Laura A. Moehrle,15025,99.35
14,Clay,Judge - 7th District Court 4,07,WI,WRITE-IN,98,0.65
14,Clay,Judge - Court of Appeals 1,NA,NP,Theodora Karin Gaitas,15114,99.23
14,Clay,Judge - Court of Appeals 1,NA,WI,WRITE-IN,118,0.77
14,Clay,Judge - Court of Appeals 10,NA,NP,Jennifer L. Frisch,15038,99.39
14,Clay,Judge - Court of Appeals 10,NA,WI,WRITE-IN,92,0.61
14,Clay,Judge - Court of Appeals 11,NA,NP,Michelle A. Larkin,14561,98.07
14,Clay,Judge - Court of Appeals 11,NA,WI,WRITE-IN,287,1.93
14,Clay,Judge - Court of Appeals 16,NA,NP,"Peter M. Reyes, Jr.",14969,99.29
14,Clay,Judge - Court of Appeals 16,NA,WI,WRITE-IN,107,0.71
14,Clay,Judge - Court of Appeals 17,NA,NP,Matthew E. Johnson,14944,99.24
14,Clay,Judge - Court of Appeals 17,NA,WI,WRITE-IN,115,0.76
14,Clay,Judge - Court of Appeals 18,NA,NP,Jeff Bryan,15104,99.28
14,Clay,Judge - Court of Appeals 18,NA,WI,WRITE-IN,110,0.72
14,Clay,Judge - Court of Appeals 19,NA,NP,Francis Connolly,15033,99.23
14,Clay,Judge - Court of Appeals 19,NA,WI,WRITE-IN,117,0.77
14,Clay,Judge - Court of Appeals 5,NA,NP,Louise Dovre Bjorkman,15086,99.20
14,Clay,Judge - Court of Appeals 5,NA,WI,WRITE-IN,121,0.80
14,Clay,Judge - Court of Appeals 7,NA,NP,Susan Segal,15039,99.21
14,Clay,Judge - Court of Appeals 7,NA,WI,WRITE-IN,119,0.79
14,Clay,Judge - Court of Appeals 8,NA,NP,Denise D Reilly,14991,99.27
14,Clay,Judge - Court of Appeals 8,NA,WI,WRITE-IN,110,0.73
14,Clay,Secretary of State,NA,DFL,Steve Simon,11256,51.60
14,Clay,Secretary of State,NA,R,Kim Crockett,10532,48.28
14,Clay,Secretary of State,NA,WI,WRITE-IN,28,0.13
14,Clay,Soil and Water Supervisor District 3,1027,NP,Randy Schellack,17271,99.22
14,Clay,Soil and Water Supervisor District 3,1027,WI,WRITE-IN,136,0.78
14,Clay,Soil and Water Supervisor District 4,1027,NP,Jerald Butenhoff,17224,99.32
14,Clay,Soil and Water Supervisor District 4,1027,WI,WRITE-IN,118,0.68
14,Clay,State Auditor,NA,DFL,Julie Blaha,10204,47.58
14,Clay,State Auditor,NA,GLC,Will Finn,376,1.75
14,Clay,State Auditor,NA,LMN,Tim Davis,848,3.95
14,Clay,State Auditor,NA,R,Ryan Wilson,9995,46.60
14,Clay,State Auditor,NA,WI,WRITE-IN,25,0.12
14,Clay,State House,1B,DFL,Cynthia (Cindy) Ansbacher,132,34.29
14,Clay,State House,1B,R,Debra (Deb) Kiel,252,65.45
14,Clay,State House,1B,WI,WRITE-IN,1,0.26
14,Clay,State House,4A,DFL,Heather Keeler,7664,58.58
14,Clay,State House,4A,R,Lynn Halmrast,5403,41.30
14,Clay,State House,4A,WI,WRITE-IN,16,0.12
14,Clay,State House,4B,DFL,John Hest,3365,39.38
14,Clay,State House,4B,R,Jim Joy,5175,60.56
14,Clay,State House,4B,WI,WRITE-IN,5,0.06
14,Clay,State Senate,1,R,Mark Johnson,296,96.10
14,Clay,State Senate,1,WI,WRITE-IN,12,3.90
14,Clay,State Senate,4,DFL,Rob Kupec,12441,57.29
14,Clay,State Senate,4,R,Dan Bohmer,9094,41.88
14,Clay,State Senate,4,WI,WRITE-IN,182,0.84
14,Clay,U.S. House,7,DFL,Jill Abahsain,10168,45.96
14,Clay,U.S. House,7,LMN,"Travis ""Bull"" Johnson",1343,6.07
14,Clay,U.S. House,7,R,Michelle Fischbach,10595,47.89
14,Clay,U.S. House,7,WI,WRITE-IN,19,0.09
15,Clearwater,Associate Justice - Supreme Court 3,NA,NP,Gordon Moore,2403,99.13
15,Clearwater,Associate Justice - Supreme Court 3,NA,WI,WRITE-IN,21,0.87
15,Clearwater,Associate Justice - Supreme Court 6,NA,NP,Natalie E. Hudson,2368,99.25
15,Clearwater,Associate Justice - Supreme Court 6,NA,WI,WRITE-IN,18,0.75
15,Clearwater,Attorney General,NA,DFL,Keith Ellison,863,24.45
15,Clearwater,Attorney General,NA,R,Jim Schultz,2665,75.50
15,Clearwater,Attorney General,NA,WI,WRITE-IN,2,0.06
15,Clearwater,County Attorney,NA,NP,Kathryn Lorsbach,2948,99.16
15,Clearwater,County Attorney,NA,WI,WRITE-IN,25,0.84
15,Clearwater,County Auditor/Treasurer,NA,NP,Allen L. Paulson,3119,99.17
15,Clearwater,County Auditor/Treasurer,NA,WI,WRITE-IN,26,0.83
15,Clearwater,County Commissioner District 1,01,NP,Chris Arnold,180,27.31
15,Clearwater,County Commissioner District 1,01,NP,Mark Titera,476,72.23
15,Clearwater,County Commissioner District 1,01,WI,WRITE-IN,3,0.46
15,Clearwater,County Commissioner District 3,03,NP,Renae Marsh,397,48.00
15,Clearwater,County Commissioner District 3,03,NP,Stuart Dukek,430,52.00
15,Clearwater,County Commissioner District 3,03,WI,WRITE-IN,0,0.00
15,Clearwater,County Commissioner District 5,05,NP,Gary Ubert,270,40.60
15,Clearwater,County Commissioner District 5,05,NP,Mark Larson,393,59.10
15,Clearwater,County Commissioner District 5,05,WI,WRITE-IN,2,0.30
15,Clearwater,County Recorder,NA,NP,Brenda L Knable,3116,99.39
15,Clearwater,County Recorder,NA,WI,WRITE-IN,19,0.61
15,Clearwater,County Sheriff,NA,NP,Darin Halverson,2623,75.48
15,Clearwater,County Sheriff,NA,NP,Larry D. Johnson,849,24.43
15,Clearwater,County Sheriff,NA,WI,WRITE-IN,3,0.09
15,Clearwater,Governor,NA,DFL,Tim Walz and Peggy Flanagan,879,24.63
15,Clearwater,Governor,NA,GLC,Steve Patterson and Matt Huff,48,1.34
15,Clearwater,Governor,NA,IA,Hugh McTavish and Mike Winter,30,0.84
15,Clearwater,Governor,NA,LMN,James McCaskel and David Sandbeck,51,1.43
15,Clearwater,Governor,NA,R,Scott Jensen and Matt Birk,2550,71.45
15,Clearwater,Governor,NA,SWP,Gabrielle M. Prosser and Kevin A. Dwire,7,0.20
15,Clearwater,Governor,NA,WI,WRITE-IN,4,0.11
15,Clearwater,Judge - 9th District Court 16,09,NP,Jeanine R. Brand,2353,98.37
15,Clearwater,Judge - 9th District Court 16,09,WI,WRITE-IN,39,1.63
15,Clearwater,Judge - 9th District Court 17,09,NP,Corey A. Harbott,2324,99.40
15,Clearwater,Judge - 9th District Court 17,09,WI,WRITE-IN,14,0.60
15,Clearwater,Judge - 9th District Court 20,09,NP,Donna K. Dixon,2354,99.53
15,Clearwater,Judge - 9th District Court 20,09,WI,WRITE-IN,11,0.47
15,Clearwater,Judge - 9th District Court 23,09,NP,Kristine R. DeMay,2345,99.49
15,Clearwater,Judge - 9th District Court 23,09,WI,WRITE-IN,12,0.51
15,Clearwater,Judge - 9th District Court 6,09,NP,Jerrod A. Shermoen,2337,99.36
15,Clearwater,Judge - 9th District Court 6,09,WI,WRITE-IN,15,0.64
15,Clearwater,Judge - 9th District Court 8,09,NP,Eric Schieferdecker,2357,99.37
15,Clearwater,Judge - 9th District Court 8,09,WI,WRITE-IN,15,0.63
15,Clearwater,Judge - Court of Appeals 1,NA,NP,Theodora Karin Gaitas,2349,99.16
15,Clearwater,Judge - Court of Appeals 1,NA,WI,WRITE-IN,20,0.84
15,Clearwater,Judge - Court of Appeals 10,NA,NP,Jennifer L. Frisch,2338,99.28
15,Clearwater,Judge - Court of Appeals 10,NA,WI,WRITE-IN,17,0.72
15,Clearwater,Judge - Court of Appeals 11,NA,NP,Michelle A. Larkin,2345,99.41
15,Clearwater,Judge - Court of Appeals 11,NA,WI,WRITE-IN,14,0.59
15,Clearwater,Judge - Court of Appeals 16,NA,NP,"Peter M. Reyes, Jr.",2321,99.23
15,Clearwater,Judge - Court of Appeals 16,NA,WI,WRITE-IN,18,0.77
15,Clearwater,Judge - Court of Appeals 17,NA,NP,Matthew E. Johnson,2364,99.49
15,Clearwater,Judge - Court of Appeals 17,NA,WI,WRITE-IN,12,0.51
15,Clearwater,Judge - Court of Appeals 18,NA,NP,Jeff Bryan,2333,99.32
15,Clearwater,Judge - Court of Appeals 18,NA,WI,WRITE-IN,16,0.68
15,Clearwater,Judge - Court of Appeals 19,NA,NP,Francis Connolly,2337,99.40
15,Clearwater,Judge - Court of Appeals 19,NA,WI,WRITE-IN,14,0.60
15,Clearwater,Judge - Court of Appeals 5,NA,NP,Louise Dovre Bjorkman,2364,99.45
15,Clearwater,Judge - Court of Appeals 5,NA,WI,WRITE-IN,13,0.55
15,Clearwater,Judge - Court of Appeals 7,NA,NP,Susan Segal,2336,99.15
15,Clearwater,Judge - Court of Appeals 7,NA,WI,WRITE-IN,20,0.85
15,Clearwater,Judge - Court of Appeals 8,NA,NP,Denise D Reilly,2341,99.41
15,Clearwater,Judge - Court of Appeals 8,NA,WI,WRITE-IN,14,0.59
15,Clearwater,Secretary of State,NA,DFL,Steve Simon,929,26.43
15,Clearwater,Secretary of State,NA,R,Kim Crockett,2585,73.54
15,Clearwater,Secretary of State,NA,WI,WRITE-IN,1,0.03
15,Clearwater,Soil and Water Supervisor District 3,8029,NP,Paul Rydeen,2975,99.10
15,Clearwater,Soil and Water Supervisor District 3,8029,WI,WRITE-IN,27,0.90
15,Clearwater,Soil and Water Supervisor District 4,8029,NP,Aaron Kaiser,2920,98.62
15,Clearwater,Soil and Water Supervisor District 4,8029,WI,WRITE-IN,41,1.38
15,Clearwater,State Auditor,NA,DFL,Julie Blaha,829,23.59
15,Clearwater,State Auditor,NA,GLC,Will Finn,50,1.42
15,Clearwater,State Auditor,NA,LMN,Tim Davis,106,3.02
15,Clearwater,State Auditor,NA,R,Ryan Wilson,2529,71.97
15,Clearwater,State Auditor,NA,WI,WRITE-IN,0,0.00
15,Clearwater,State House,2A,DFL,Reed Olson,169,20.46
15,Clearwater,State House,2A,R,Matthew J. Grossell,657,79.54
15,Clearwater,State House,2A,WI,WRITE-IN,0,0.00
15,Clearwater,State House,2B,DFL,Erika Bailey-Johnson,721,26.46
15,Clearwater,State House,2B,R,Matt Bliss,2004,73.54
15,Clearwater,State House,2B,WI,WRITE-IN,0,0.00
15,Clearwater,State Senate,2,DFL,Leonard Alan Roy,879,24.68
15,Clearwater,State Senate,2,R,Steve Green,2681,75.29
15,Clearwater,State Senate,2,WI,WRITE-IN,1,0.03
15,Clearwater,U.S. House,8,DFL,Jen Schultz,912,25.77
15,Clearwater,U.S. House,8,R,Pete Stauber,2626,74.20
15,Clearwater,U.S. House,8,WI,WRITE-IN,1,0.03
16,Cook,Associate Justice - Supreme Court 3,NA,NP,Gordon Moore,1891,99.58
16,Cook,Associate Justice - Supreme Court 3,NA,WI,WRITE-IN,8,0.42
16,Cook,Associate Justice - Supreme Court 6,NA,NP,Natalie E. Hudson,1889,99.63
16,Cook,Associate Justice - Supreme Court 6,NA,WI,WRITE-IN,7,0.37
16,Cook,Attorney General,NA,DFL,Keith Ellison,2109,65.95
16,Cook,Attorney General,NA,R,Jim Schultz,1089,34.05
16,Cook,Attorney General,NA,WI,WRITE-IN,0,0.00
16,Cook,County Attorney,NA,NP,Molly Hicken,2551,97.48
16,Cook,County Attorney,NA,WI,WRITE-IN,66,2.52
16,Cook,County Auditor/Treasurer,NA,NP,Braidy Powers,2732,99.64
16,Cook,County Auditor/Treasurer,NA,WI,WRITE-IN,10,0.36
16,Cook,County Commissioner District 1,01,NP,Debra White,238,61.50
16,Cook,County Commissioner District 1,01,NP,"Yastrianne 'Yanne"" Spry",149,38.50
16,Cook,County Commissioner District 1,01,WI,WRITE-IN,0,0.00
16,Cook,County Commissioner District 2,02,NP,David S. Berglund,117,20.42
16,Cook,County Commissioner District 2,02,NP,Stacey Hawkins,450,78.53
16,Cook,County Commissioner District 2,02,WI,WRITE-IN,6,1.05
16,Cook,County Commissioner District 3,03,NP,David Mills,588,97.67
16,Cook,County Commissioner District 3,03,WI,WRITE-IN,14,2.33
16,Cook,County Commissioner District 4,04,NP,Ann Sullivan,494,66.67
16,Cook,County Commissioner District 4,04,NP,Theresa Luther-Dolan,243,32.79
16,Cook,County Commissioner District 4,04,WI,WRITE-IN,4,0.54
16,Cook,County Commissioner District 5,05,NP,Bruce Martinson,283,45.06
16,Cook,County Commissioner District 5,05,NP,Ginny Storlie,341,54.30
16,Cook,County Commissioner District 5,05,WI,WRITE-IN,4,0.64
16,Cook,County Recorder,NA,NP,Dusty Nelms,2649,99.62
16,Cook,County Recorder,NA,WI,WRITE-IN,10,0.38
16,Cook,County Sheriff,NA,NP,Patrick Eliasen,2674,97.10
16,Cook,County Sheriff,NA,WI,WRITE-IN,80,2.90
16,Cook,Governor,NA,DFL,Tim Walz and Peggy Flanagan,2171,67.40
16,Cook,Governor,NA,GLC,Steve Patterson and Matt Huff,28,0.87
16,Cook,Governor,NA,IA,Hugh McTavish and Mike Winter,28,0.87
16,Cook,Governor,NA,LMN,James McCaskel and David Sandbeck,27,0.84
16,Cook,Governor,NA,R,Scott Jensen and Matt Birk,958,29.74
16,Cook,Governor,NA,SWP,Gabrielle M. Prosser and Kevin A. Dwire,7,0.22
16,Cook,Governor,NA,WI,WRITE-IN,2,0.06
16,Cook,Judge - 6th District Court 10,06,NP,Bhupesh Radosevich Pattni,1832,99.51
16,Cook,Judge - 6th District Court 10,06,WI,WRITE-IN,9,0.49
16,Cook,Judge - 6th District Court 11,06,NP,Michael J. Cuzzo,2071,99.33
16,Cook,Judge - 6th District Court 11,06,WI,WRITE-IN,14,0.67
16,Cook,Judge - 6th District Court 13,06,NP,Theresa M. Neo,1845,99.62
16,Cook,Judge - 6th District Court 13,06,WI,WRITE-IN,7,0.38
16,Cook,Judge - 6th District Court 15,06,NP,Leslie E. Beiers,1848,99.62
16,Cook,Judge - 6th District Court 15,06,WI,WRITE-IN,7,0.38
16,Cook,Judge - 6th District Court 3,06,NP,Amy E. Lukasavitz,1841,99.62
16,Cook,Judge - 6th District Court 3,06,WI,WRITE-IN,7,0.38
16,Cook,Judge - 6th District Court 7,06,NP,Andrew R. Peterson,1833,99.57
16,Cook,Judge - 6th District Court 7,06,WI,WRITE-IN,8,0.43
16,Cook,Judge - 6th District Court 8,06,NP,Shawn L. Pearson,1828,99.62
16,Cook,Judge - 6th District Court 8,06,WI,WRITE-IN,7,0.38
16,Cook,Judge - Court of Appeals 1,NA,NP,Theodora Karin Gaitas,1862,99.68
16,Cook,Judge - Court of Appeals 1,NA,WI,WRITE-IN,6,0.32
16,Cook,Judge - Court of Appeals 10,NA,NP,Jennifer L. Frisch,1850,99.68
16,Cook,Judge - Court of Appeals 10,NA,WI,WRITE-IN,6,0.32
16,Cook,Judge - Court of Appeals 11,NA,NP,Michelle A. Larkin,1827,99.62
16,Cook,Judge - Court of Appeals 11,NA,WI,WRITE-IN,7,0.38
16,Cook,Judge - Court of Appeals 16,NA,NP,"Peter M. Reyes, Jr.",1832,99.67
16,Cook,Judge - Court of Appeals 16,NA,WI,WRITE-IN,6,0.33
16,Cook,Judge - Court of Appeals 17,NA,NP,Matthew E. Johnson,1818,99.62
16,Cook,Judge - Court of Appeals 17,NA,WI,WRITE-IN,7,0.38
16,Cook,Judge - Court of Appeals 18,NA,NP,Jeff Bryan,1832,99.67
16,Cook,Judge - Court of Appeals 18,NA,WI,WRITE-IN,6,0.33
16,Cook,Judge - Court of Appeals 19,NA,NP,Francis Connolly,1823,99.67
16,Cook,Judge - Court of Appeals 19,NA,WI,WRITE-IN,6,0.33
16,Cook,Judge - Court of Appeals 5,NA,NP,Louise Dovre Bjorkman,1849,99.57
16,Cook,Judge - Court of Appeals 5,NA,WI,WRITE-IN,8,0.43
16,Cook,Judge - Court of Appeals 7,NA,NP,Susan Segal,1864,99.63
16,Cook,Judge - Court of Appeals 7,NA,WI,WRITE-IN,7,0.37
16,Cook,Judge - Court of Appeals 8,NA,NP,Denise D Reilly,1844,99.62
16,Cook,Judge - Court of Appeals 8,NA,WI,WRITE-IN,7,0.38
16,Cook,Secretary of State,NA,DFL,Steve Simon,2192,68.18
16,Cook,Secretary of State,NA,R,Kim Crockett,1021,31.76
16,Cook,Secretary of State,NA,WI,WRITE-IN,2,0.06
16,Cook,Soil and Water Supervisor District 2,3031,NP,Stanley Tull,2406,99.38
16,Cook,Soil and Water Supervisor District 2,3031,WI,WRITE-IN,15,0.62
16,Cook,Soil and Water Supervisor District 4,3031,WI,WRITE-IN,147,100.00
16,Cook,Special Election for Soil and Water Supervisor District 1,3031,NP,Gregg Westigard,2278,99.43
16,Cook,Special Election for Soil and Water Supervisor District 1,3031,WI,WRITE-IN,13,0.57
16,Cook,State Auditor,NA,DFL,Julie Blaha,2048,64.10
16,Cook,State Auditor,NA,GLC,Will Finn,52,1.63
16,Cook,State Auditor,NA,LMN,Tim Davis,79,2.47
16,Cook,State Auditor,NA,R,Ryan Wilson,1015,31.77
16,Cook,State Auditor,NA,WI,WRITE-IN,1,0.03
16,Cook,State House,3A,DFL,Rob Ecklund,2235,69.50
16,Cook,State House,3A,R,Roger J. Skraba,979,30.44
16,Cook,State House,3A,WI,WRITE-IN,2,0.06
16,Cook,State Senate,3,DFL,Grant Hauschild,2170,67.50
16,Cook,State Senate,3,R,Andrea Zupancich,1044,32.47
16,Cook,State Senate,3,WI,WRITE-IN,1,0.03
16,Cook,U.S. House,8,DFL,Jen Schultz,2163,66.80
16,Cook,U.S. House,8,R,Pete Stauber,1074,33.17
16,Cook,U.S. House,8,WI,WRITE-IN,1,0.03
17,Cottonwood,Associate Justice - Supreme Court 3,NA,NP,Gordon Moore,3532,99.52
17,Cottonwood,Associate Justice - Supreme Court 3,NA,WI,WRITE-IN,17,0.48
17,Cottonwood,Associate Justice - Supreme Court 6,NA,NP,Natalie E. Hudson,3494,99.40
17,Cottonwood,Associate Justice - Supreme Court 6,NA,WI,WRITE-IN,21,0.60
17,Cottonwood,Attorney General,NA,DFL,Keith Ellison,1336,29.12
17,Cottonwood,Attorney General,NA,R,Jim Schultz,3250,70.84
17,Cottonwood,Attorney General,NA,WI,WRITE-IN,2,0.04
17,Cottonwood,County Attorney,NA,NP,Nicholas Anderson,3985,99.10
17,Cottonwood,County Attorney,NA,WI,WRITE-IN,36,0.90
17,Cottonwood,County Auditor/Treasurer,NA,NP,Donna Torkelson,3529,81.22
17,Cottonwood,County Auditor/Treasurer,NA,NP,Linda Loewen,808,18.60
