county_code,county,office,district,party,candidate,votes,pct
14,Clay,U.S. Senate,,DFL,Paul David Wellstone,7568,43.81
14,Clay,U.S. Senate,,IR,Rudy Boschwitz,9510,55.05
14,Clay,U.S. Senate,,GRP,Russell B. Bentley,197,1.14
15,Clearwater,U.S. Senate,,DFL,Paul David Wellstone,1652,49.04
15,Clearwater,U.S. Senate,,IR,Rudy Boschwitz,1647,48.89
15,Clearwater,U.S. Senate,,GRP,Russell B. Bentley,70,2.08
16,Cook,U.S. Senate,,DFL,Paul David Wellstone,1019,53.66
16,Cook,U.S. Senate,,IR,Rudy Boschwitz,846,44.55
16,Cook,U.S. Senate,,GRP,Russell B. Bentley,34,1.79
17,Cottonwood,U.S. Senate,,DFL,Paul David Wellstone,2491,43.72
17,Cottonwood,U.S. Senate,,IR,Rudy Boschwitz,3103,54.47
17,Cottonwood,U.S. Senate,,GRP,Russell B. Bentley,103,1.81
18,Crow Wing,U.S. Senate,,DFL,Paul David Wellstone,8947,44.50
18,Crow Wing,U.S. Senate,,IR,Rudy Boschwitz,10736,53.40
18,Crow Wing,U.S. Senate,,GRP,Russell B. Bentley,422,2.10
19,Dakota,U.S. Senate,,DFL,Paul David Wellstone,55272,49.39
19,Dakota,U.S. Senate,,IR,Rudy Boschwitz,54964,49.12
19,Dakota,U.S. Senate,,GRP,Russell B. Bentley,1663,1.49
20,Dodge,U.S. Senate,,DFL,Paul David Wellstone,2246,37.74
20,Dodge,U.S. Senate,,IR,Rudy Boschwitz,3539,59.46
20,Dodge,U.S. Senate,,GRP,Russell B. Bentley,167,2.81
21,Douglas,U.S. Senate,,DFL,Paul David Wellstone,5398,40.97
21,Douglas,U.S. Senate,,IR,Rudy Boschwitz,7596,57.65
21,Douglas,U.S. Senate,,GRP,Russell B. Bentley,182,1.38
22,Faribault,U.S. Senate,,DFL,Paul David Wellstone,2903,36.35
22,Faribault,U.S. Senate,,IR,Rudy Boschwitz,4928,61.71
22,Faribault,U.S. Senate,,GRP,Russell B. Bentley,155,1.94
23,Fillmore,U.S. Senate,,DFL,Paul David Wellstone,3093,39.41
23,Fillmore,U.S. Senate,,IR,Rudy Boschwitz,4625,58.92
23,Fillmore,U.S. Senate,,GRP,Russell B. Bentley,131,1.67
24,Freeborn,U.S. Senate,,DFL,Paul David Wellstone,5822,44.91
24,Freeborn,U.S. Senate,,IR,Rudy Boschwitz,6892,53.17
24,Freeborn,U.S. Senate,,GRP,Russell B. Bentley,249,1.92
25,Goodhue,U.S. Senate,,DFL,Paul David Wellstone,7174,43.86
25,Goodhue,U.S. Senate,,IR,Rudy Boschwitz,8893,54.37
25,Goodhue,U.S. Senate,,GRP,Russell B. Bentley,289,1.77
26,Grant,U.S. Senate,,DFL,Paul David Wellstone,1703,50.31
26,Grant,U.S. Senate,,IR,Rudy Boschwitz,1630,48.15
26,Grant,U.S. Senate,,GRP,Russell B. Bentley,52,1.54
27,Hennepin,U.S. Senate,,DFL,Paul David Wellstone,240818,52.97
27,Hennepin,U.S. Senate,,IR,Rudy Boschwitz,206917,45.51
27,Hennepin,U.S. Senate,,GRP,Russell B. Bentley,6894,1.52
28,Houston,U.S. Senate,,DFL,Paul David Wellstone,2946,37.87
28,Houston,U.S. Senate,,IR,Rudy Boschwitz,4648,59.75
28,Houston,U.S. Senate,,GRP,Russell B. Bentley,185,2.38
29,Hubbard,U.S. Senate,,DFL,Paul David Wellstone,3239,46.75
29,Hubbard,U.S. Senate,,IR,Rudy Boschwitz,3553,51.28
29,Hubbard,U.S. Senate,,GRP,Russell B. Bentley,137,1.98
30,Isanti,U.S. Senate,,DFL,Paul David Wellstone,5351,50.59
30,Isanti,U.S. Senate,,IR,Rudy Boschwitz,5053,47.77
30,Isanti,U.S. Senate,,GRP,Russell B. Bentley,173,1.64
31,Itasca,U.S. Senate,,DFL,Paul David Wellstone,9583,55.40
31,Itasca,U.S. Senate,,IR,Rudy Boschwitz,7357,42.53
31,Itasca,U.S. Senate,,GRP,Russell B. Bentley,359,2.08
32,Jackson,U.S. Senate,,DFL,Paul David Wellstone,2232,41.01
32,Jackson,U.S. Senate,,IR,Rudy Boschwitz,3133,57.57
32,Jackson,U.S. Senate,,GRP,Russell B. Bentley,77,1.41
33,Kanabec,U.S. Senate,,DFL,Paul David Wellstone,2458,47.94
33,Kanabec,U.S. Senate,,IR,Rudy Boschwitz,2566,50.05
33,Kanabec,U.S. Senate,,GRP,Russell B. Bentley,103,2.01
34,Kandiyohi,U.S. Senate,,DFL,Paul David Wellstone,7105,45.90
34,Kandiyohi,U.S. Senate,,IR,Rudy Boschwitz,8142,52.60
34,Kandiyohi,U.S. Senate,,GRP,Russell B. Bentley,231,1.49
35,Kittson,U.S. Senate,,DFL,Paul David Wellstone,1253,49.98
35,Kittson,U.S. Senate,,IR,Rudy Boschwitz,1229,49.02
35,Kittson,U.S. Senate,,GRP,Russell B. Bentley,25,1.00
36,Koochiching,U.S. Senate,,DFL,Paul David Wellstone,3344,54.97
36,Koochiching,U.S. Senate,,IR,Rudy Boschwitz,2637,43.35
36,Koochiching,U.S. Senate,,GRP,Russell B. Bentley,102,1.68
37,Lac qui Parle,U.S. Senate,,DFL,Paul David Wellstone,2320,51.19
37,Lac qui Parle,U.S. Senate,,IR,Rudy Boschwitz,2126,46.91
37,Lac qui Parle,U.S. Senate,,GRP,Russell B. Bentley,86,1.90
38,Lake,U.S. Senate,,DFL,Paul David Wellstone,3648,64.58
38,Lake,U.S. Senate,,IR,Rudy Boschwitz,1910,33.81
38,Lake,U.S. Senate,,GRP,Russell B. Bentley,91,1.61
39,Lake of the Woods,U.S. Senate,,DFL,Paul David Wellstone,806,46.83
39,Lake of the Woods,U.S. Senate,,IR,Rudy Boschwitz,885,51.42
39,Lake of the Woods,U.S. Senate,,GRP,Russell B. Bentley,30,1.74
40,Le Sueur,U.S. Senate,,DFL,Paul David Wellstone,4327,43.52
40,Le Sueur,U.S. Senate,,IR,Rudy Boschwitz,5478,55.09
40,Le Sueur,U.S. Senate,,GRP,Russell B. Bentley,138,1.39
41,Lincoln,U.S. Senate,,DFL,Paul David Wellstone,1501,50.05
41,Lincoln,U.S. Senate,,IR,Rudy Boschwitz,1422,47.42
41,Lincoln,U.S. Senate,,GRP,Russell B. Bentley,76,2.53
42,Lyon,U.S. Senate,,DFL,Paul David Wellstone,4466,44.18
42,Lyon,U.S. Senate,,IR,Rudy Boschwitz,5484,54.25
42,Lyon,U.S. Senate,,GRP,Russell B. Bentley,159,1.57
43,McLeod,U.S. Senate,,DFL,Paul David Wellstone,4648,39.26
43,McLeod,U.S. Senate,,IR,Rudy Boschwitz,7009,59.21
43,McLeod,U.S. Senate,,GRP,Russell B. Bentley,181,1.53
44,Mahnomen,U.S. Senate,,DFL,Paul David Wellstone,1180,48.64
44,Mahnomen,U.S. Senate,,IR,Rudy Boschwitz,1191,49.09
44,Mahnomen,U.S. Senate,,GRP,Russell B. Bentley,55,2.27
45,Marshall,U.S. Senate,,DFL,Paul David Wellstone,2297,47.20
45,Marshall,U.S. Senate,,IR,Rudy Boschwitz,2491,51.18
45,Marshall,U.S. Senate,,GRP,Russell B. Bentley,79,1.62
46,Martin,U.S. Senate,,DFL,Paul David Wellstone,3466,38.03
46,Martin,U.S. Senate,,IR,Rudy Boschwitz,5523,60.60
46,Martin,U.S. Senate,,GRP,Russell B. Bentley,125,1.37
61,Meeker,U.S. Senate,,DFL,Paul David Wellstone,4030,44.11
61,Meeker,U.S. Senate,,IR,Rudy Boschwitz,4936,54.03
61,Meeker,U.S. Senate,,GRP,Russell B. Bentley,170,1.86
47,Mille Lacs,U.S. Senate,,DFL,Paul David Wellstone,3756,49.54
47,Mille Lacs,U.S. Senate,,IR,Rudy Boschwitz,3687,48.63
47,Mille Lacs,U.S. Senate,,GRP,Russell B. Bentley,139,1.83
48,Morrison,U.S. Senate,,DFL,Paul David Wellstone,5038,43.70
48,Morrison,U.S. Senate,,IR,Rudy Boschwitz,6231,54.05
48,Morrison,U.S. Senate,,GRP,Russell B. Bentley,260,2.26
49,Mower,U.S. Senate,,DFL,Paul David Wellstone,7906,53.13
49,Mower,U.S. Senate,,IR,Rudy Boschwitz,6701,45.03
49,Mower,U.S. Senate,,GRP,Russell B. Bentley,274,1.84
50,Murray,U.S. Senate,,DFL,Paul David Wellstone,2239,47.23
50,Murray,U.S. Senate,,IR,Rudy Boschwitz,2388,50.37
50,Murray,U.S. Senate,,GRP,Russell B. Bentley,114,2.40
51,Nicollet,U.S. Senate,,DFL,Paul David Wellstone,5433,44.57
51,Nicollet,U.S. Senate,,IR,Rudy Boschwitz,6563,53.83
51,Nicollet,U.S. Senate,,GRP,Russell B. Bentley,195,1.60
52,Nobles,U.S. Senate,,DFL,Paul David Wellstone,3255,42.10
52,Nobles,U.S. Senate,,IR,Rudy Boschwitz,4311,55.76
52,Nobles,U.S. Senate,,GRP,Russell B. Bentley,165,2.13
53,Norman,U.S. Senate,,DFL,Paul David Wellstone,1748,47.49
53,Norman,U.S. Senate,,IR,Rudy Boschwitz,1863,50.61
53,Norman,U.S. Senate,,GRP,Russell B. Bentley,70,1.90
54,Olmsted,U.S. Senate,,DFL,Paul David Wellstone,15243,37.61
54,Olmsted,U.S. Senate,,IR,Rudy Boschwitz,24627,60.76
54,Olmsted,U.S. Senate,,GRP,Russell B. Bentley,660,1.63
55,Otter Tail,U.S. Senate,,DFL,Paul David Wellstone,8924,41.38
55,Otter Tail,U.S. Senate,,IR,Rudy Boschwitz,12336,57.20
55,Otter Tail,U.S. Senate,,GRP,Russell B. Bentley,308,1.43
56,Pennington,U.S. Senate,,DFL,Paul David Wellstone,2295,46.68
56,Pennington,U.S. Senate,,IR,Rudy Boschwitz,2563,52.14
56,Pennington,U.S. Senate,,GRP,Russell B. Bentley,58,1.18
57,Pine,U.S. Senate,,DFL,Paul David Wellstone,4540,51.40
57,Pine,U.S. Senate,,IR,Rudy Boschwitz,4085,46.25
57,Pine,U.S. Senate,,GRP,Russell B. Bentley,207,2.34
58,Pipestone,U.S. Senate,,DFL,Paul David Wellstone,1687,43.04
58,Pipestone,U.S. Senate,,IR,Rudy Boschwitz,2169,55.33
58,Pipestone,U.S. Senate,,GRP,Russell B. Bentley,64,1.63
59,Polk,U.S. Senate,,DFL,Paul David Wellstone,4839,44.49
59,Polk,U.S. Senate,,IR,Rudy Boschwitz,5887,54.12
59,Polk,U.S. Senate,,GRP,Russell B. Bentley,151,1.39
60,Pope,U.S. Senate,,DFL,Paul David Wellstone,2210,44.25
60,Pope,U.S. Senate,,IR,Rudy Boschwitz,2702,54.10
60,Pope,U.S. Senate,,GRP,Russell B. Bentley,82,1.64
62,Ramsey,U.S. Senate,,DFL,Paul David Wellstone,117972,58.84
62,Ramsey,U.S. Senate,,IR,Rudy Boschwitz,79525,39.66
62,Ramsey,U.S. Senate,,GRP,Russell B. Bentley,3009,1.50
63,Red Lake,U.S. Senate,,DFL,Paul David Wellstone,1073,44.69
63,Red Lake,U.S. Senate,,IR,Rudy Boschwitz,1287,53.60
63,Red Lake,U.S. Senate,,GRP,Russell B. Bentley,41,1.71
64,Redwood,U.S. Senate,,DFL,Paul David Wellstone,2691,36.72
64,Redwood,U.S. Senate,,IR,Rudy Boschwitz,4491,61.29
64,Redwood,U.S. Senate,,GRP,Russell B. Bentley,146,1.99
65,Renville,U.S. Senate,,DFL,Paul David Wellstone,3725,47.37
65,Renville,U.S. Senate,,IR,Rudy Boschwitz,3990,50.74
65,Renville,U.S. Senate,,GRP,Russell B. Bentley,148,1.88
66,Rice,U.S. Senate,,DFL,Paul David Wellstone,9624,53.24
66,Rice,U.S. Senate,,IR,Rudy Boschwitz,8243,45.60
66,Rice,U.S. Senate,,GRP,Russell B. Bentley,209,1.16
67,Rock,U.S. Senate,,DFL,Paul David Wellstone,1659,37.35
67,Rock,U.S. Senate,,IR,Rudy Boschwitz,2733,61.53
67,Rock,U.S. Senate,,GRP,Russell B. Bentley,50,1.13
68,Roseau,U.S. Senate,,DFL,Paul David Wellstone,2605,45.22
68,Roseau,U.S. Senate,,IR,Rudy Boschwitz,3032,52.63
68,Roseau,U.S. Senate,,GRP,Russell B. Bentley,124,2.15
69,St. Louis,U.S. Senate,,DFL,Paul David Wellstone,56638,67.48
69,St. Louis,U.S. Senate,,IR,Rudy Boschwitz,26043,31.03
69,St. Louis,U.S. Senate,,GRP,Russell B. Bentley,1250,1.49
70,Scott,U.S. Senate,,DFL,Paul David Wellstone,10413,46.01
70,Scott,U.S. Senate,,IR,Rudy Boschwitz,11831,52.28
70,Scott,U.S. Senate,,GRP,Russell B. Bentley,388,1.71
71,Sherburne,U.S. Senate,,DFL,Paul David Wellstone,7092,47.06
71,Sherburne,U.S. Senate,,IR,Rudy Boschwitz,7723,51.24
71,Sherburne,U.S. Senate,,GRP,Russell B. Bentley,256,1.70
72,Sibley,U.S. Senate,,DFL,Paul David Wellstone,2377,40.17
72,Sibley,U.S. Senate,,IR,Rudy Boschwitz,3454,58.36
72,Sibley,U.S. Senate,,GRP,Russell B. Bentley,87,1.47
73,Stearns,U.S. Senate,,DFL,Paul David Wellstone,19073,42.11
73,Stearns,U.S. Senate,,IR,Rudy Boschwitz,25276,55.81
73,Stearns,U.S. Senate,,GRP,Russell B. Bentley,943,2.08
74,Steele,U.S. Senate,,DFL,Paul David Wellstone,4094,35.01
74,Steele,U.S. Senate,,IR,Rudy Boschwitz,7434,63.57
74,Steele,U.S. Senate,,GRP,Russell B. Bentley,167,1.43
75,Stevens,U.S. Senate,,DFL,Paul David Wellstone,2118,43.74
75,Stevens,U.S. Senate,,IR,Rudy Boschwitz,2665,55.04
75,Stevens,U.S. Senate,,GRP,Russell B. Bentley,59,1.22
76,Swift,U.S. Senate,,DFL,Paul David Wellstone,2698,51.60
76,Swift,U.S. Senate,,IR,Rudy Boschwitz,2438,46.62
76,Swift,U.S. Senate,,GRP,Russell B. Bentley,93,1.78
77,Todd,U.S. Senate,,DFL,Paul David Wellstone,4038,42.92
77,Todd,U.S. Senate,,IR,Rudy Boschwitz,5132,54.55
77,Todd,U.S. Senate,,GRP,Russell B. Bentley,238,2.53
78,Traverse,U.S. Senate,,DFL,Paul David Wellstone,1046,47.81
78,Traverse,U.S. Senate,,IR,Rudy Boschwitz,1114,50.91
78,Traverse,U.S. Senate,,GRP,Russell B. Bentley,28,1.28
79,Wabasha,U.S. Senate,,DFL,Paul David Wellstone,3360,40.30
79,Wabasha,U.S. Senate,,IR,Rudy Boschwitz,4763,57.13
79,Wabasha,U.S. Senate,,GRP,Russell B. Bentley,214,2.57
80,Wadena,U.S. Senate,,DFL,Paul David Wellstone,2455,41.50
80,Wadena,U.S. Senate,,IR,Rudy Boschwitz,3336,56.39
80,Wadena,U.S. Senate,,GRP,Russell B. Bentley,125,2.11
81,Waseca,U.S. Senate,,DFL,Paul David Wellstone,2954,39.76
81,Waseca,U.S. Senate,,IR,Rudy Boschwitz,4328,58.25
81,Waseca,U.S. Senate,,GRP,Russell B. Bentley,148,1.99
82,Washington,U.S. Senate,,DFL,Paul David Wellstone,31391,52.01
82,Washington,U.S. Senate,,IR,Rudy Boschwitz,28007,46.40
82,Washington,U.S. Senate,,GRP,Russell B. Bentley,962,1.59
83,Watonwan,U.S. Senate,,DFL,Paul David Wellstone,2124,42.69
83,Watonwan,U.S. Senate,,IR,Rudy Boschwitz,2783,55.94
83,Watonwan,U.S. Senate,,GRP,Russell B. Bentley,68,1.37
84,Wilkin,U.S. Senate,,DFL,Paul David Wellstone,1025,36.14
84,Wilkin,U.S. Senate,,IR,Rudy Boschwitz,1770,62.41
84,Wilkin,U.S. Senate,,GRP,Russell B. Bentley,41,1.45
85,Winona,U.S. Senate,,DFL,Paul David Wellstone,6931,44.68
85,Winona,U.S. Senate,,IR,Rudy Boschwitz,8290,53.44
85,Winona,U.S. Senate,,GRP,Russell B. Bentley,291,1.88
86,Wright,U.S. Senate,,DFL,Paul David Wellstone,12262,45.99
86,Wright,U.S. Senate,,IR,Rudy Boschwitz,13870,52.02
86,Wright,U.S. Senate,,GRP,Russell B. Bentley,531,1.99
87,Yellow Medicine,U.S. Senate,,DFL,Paul David Wellstone,2834,50.46
87,Yellow Medicine,U.S. Senate,,IR,Rudy Boschwitz,2696,48.01
87,Yellow Medicine,U.S. Senate,,GRP,Russell B. Bentley,86,1.53
01,Aitkin,Governor,,DFL,Rudy Perpich,3313,54.62
01,Aitkin,Governor,,IR,Arne Carlson,2753,45.38
02,Anoka,Governor,,DFL,Rudy Perpich,45029,51.16
02,Anoka,Governor,,IR,Arne Carlson,42993,48.84
03,Becker,Governor,,DFL,Rudy Perpich,5503,52.18
03,Becker,Governor,,IR,Arne Carlson,5043,47.82
04,Beltrami,Governor,,DFL,Rudy Perpich,5896,52.63
04,Beltrami,Governor,,IR,Arne Carlson,5306,47.37
05,Benton,Governor,,DFL,Rudy Perpich,5517,53.34
05,Benton,Governor,,IR,Arne Carlson,4826,46.66
06,Big Stone,Governor,,DFL,Rudy Perpich,1759,56.82
06,Big Stone,Governor,,IR,Arne Carlson,1337,43.18
07,Blue Earth,Governor,,DFL,Rudy Perpich,8949,44.04
07,Blue Earth,Governor,,IR,Arne Carlson,11372,55.96
08,Brown,Governor,,DFL,Rudy Perpich,4251,43.32
08,Brown,Governor,,IR,Arne Carlson,5562,56.68
09,Carlton,Governor,,DFL,Rudy Perpich,8806,75.48
09,Carlton,Governor,,IR,Arne Carlson,2860,24.52
10,Carver,Governor,,DFL,Rudy Perpich,7614,40.76
10,Carver,Governor,,IR,Arne Carlson,11065,59.24
11,Cass,Governor,,DFL,Rudy Perpich,4510,48.33
11,Cass,Governor,,IR,Arne Carlson,4821,51.67
12,Chippewa,Governor,,DFL,Rudy Perpich,2655,48.67
12,Chippewa,Governor,,IR,Arne Carlson,2800,51.33
13,Chisago,Governor,,DFL,Rudy Perpich,6197,49.75
13,Chisago,Governor,,IR,Arne Carlson,6260,50.25
14,Clay,Governor,,DFL,Rudy Perpich,9471,55.66
14,Clay,Governor,,IR,Arne Carlson,7544,44.34
15,Clearwater,Governor,,DFL,Rudy Perpich,1892,59.38
15,Clearwater,Governor,,IR,Arne Carlson,1294,40.62
16,Cook,Governor,,DFL,Rudy Perpich,962,55.51
16,Cook,Governor,,IR,Arne Carlson,771,44.49
17,Cottonwood,Governor,,DFL,Rudy Perpich,2352,43.64
17,Cottonwood,Governor,,IR,Arne Carlson,3037,56.36
18,Crow Wing,Governor,,DFL,Rudy Perpich,9305,48.40
18,Crow Wing,Governor,,IR,Arne Carlson,9920,51.60
19,Dakota,Governor,,DFL,Rudy Perpich,44230,41.11
19,Dakota,Governor,,IR,Arne Carlson,63354,58.89
20,Dodge,Governor,,DFL,Rudy Perpich,2574,44.20
20,Dodge,Governor,,IR,Arne Carlson,3249,55.80
21,Douglas,Governor,,DFL,Rudy Perpich,6093,49.58
21,Douglas,Governor,,IR,Arne Carlson,6196,50.42
22,Faribault,Governor,,DFL,Rudy Perpich,3209,42.22
22,Faribault,Governor,,IR,Arne Carlson,4391,57.78
23,Fillmore,Governor,,DFL,Rudy Perpich,3168,41.53
23,Fillmore,Governor,,IR,Arne Carlson,4461,58.47
24,Freeborn,Governor,,DFL,Rudy Perpich,6199,48.65
24,Freeborn,Governor,,IR,Arne Carlson,6542,51.35
25,Goodhue,Governor,,DFL,Rudy Perpich,6008,37.14
25,Goodhue,Governor,,IR,Arne Carlson,10167,62.86
26,Grant,Governor,,DFL,Rudy Perpich,1741,54.05
26,Grant,Governor,,IR,Arne Carlson,1480,45.95
27,Hennepin,Governor,,DFL,Rudy Perpich,189861,43.53
27,Hennepin,Governor,,IR,Arne Carlson,246340,56.47
28,Houston,Governor,,DFL,Rudy Perpich,4002,52.90
28,Houston,Governor,,IR,Arne Carlson,3563,47.10
29,Hubbard,Governor,,DFL,Rudy Perpich,3009,45.70
29,Hubbard,Governor,,IR,Arne Carlson,3575,54.30
30,Isanti,Governor,,DFL,Rudy Perpich,5855,58.59
30,Isanti,Governor,,IR,Arne Carlson,4139,41.41
31,Itasca,Governor,,DFL,Rudy Perpich,11874,70.32
31,Itasca,Governor,,IR,Arne Carlson,5011,29.68
32,Jackson,Governor,,DFL,Rudy Perpich,2678,51.36
32,Jackson,Governor,,IR,Arne Carlson,2536,48.64
33,Kanabec,Governor,,DFL,Rudy Perpich,2704,55.58
33,Kanabec,Governor,,IR,Arne Carlson,2161,44.42
34,Kandiyohi,Governor,,DFL,Rudy Perpich,7955,53.63
34,Kandiyohi,Governor,,IR,Arne Carlson,6878,46.37
35,Kittson,Governor,,DFL,Rudy Perpich,1366,57.47
35,Kittson,Governor,,IR,Arne Carlson,1011,42.53
36,Koochiching,Governor,,DFL,Rudy Perpich,3560,62.12
36,Koochiching,Governor,,IR,Arne Carlson,2171,37.88
37,Lac qui Parle,Governor,,DFL,Rudy Perpich,2360,53.42
37,Lac qui Parle,Governor,,IR,Arne Carlson,2058,46.58
38,Lake,Governor,,DFL,Rudy Perpich,4209,77.44
38,Lake,Governor,,IR,Arne Carlson,1226,22.56
39,Lake of the Woods,Governor,,DFL,Rudy Perpich,983,61.75
39,Lake of the Woods,Governor,,IR,Arne Carlson,609,38.25
40,Le Sueur,Governor,,DFL,Rudy Perpich,5007,52.15
40,Le Sueur,Governor,,IR,Arne Carlson,4595,47.85
41,Lincoln,Governor,,DFL,Rudy Perpich,1406,48.17
41,Lincoln,Governor,,IR,Arne Carlson,1513,51.83
42,Lyon,Governor,,DFL,Rudy Perpich,4016,41.80
42,Lyon,Governor,,IR,Arne Carlson,5591,58.20
43,McLeod,Governor,,DFL,Rudy Perpich,3395,38.98
43,McLeod,Governor,,IR,Arne Carlson,5314,61.02
44,Mahnomen,Governor,,DFL,Rudy Perpich,4818,42.55
44,Mahnomen,Governor,,IR,Arne Carlson,6504,57.45
45,Marshall,Governor,,DFL,Rudy Perpich,1538,68.51
45,Marshall,Governor,,IR,Arne Carlson,707,31.49
46,Martin,Governor,,DFL,Rudy Perpich,3004,64.12
46,Martin,Governor,,IR,Arne Carlson,1681,35.88
61,Meeker,Governor,,DFL,Rudy Perpich,4171,48.37
61,Meeker,Governor,,IR,Arne Carlson,4453,51.63
47,Mille Lacs,Governor,,DFL,Rudy Perpich,4219,55.89
47,Mille Lacs,Governor,,IR,Arne Carlson,3330,44.11
48,Morrison,Governor,,DFL,Rudy Perpich,6438,59.19
48,Morrison,Governor,,IR,Arne Carlson,4438,40.81
49,Mower,Governor,,DFL,Rudy Perpich,7935,54.76
49,Mower,Governor,,IR,Arne Carlson,6555,45.24
50,Murray,Governor,,DFL,Rudy Perpich,2419,54.32
50,Murray,Governor,,IR,Arne Carlson,2034,45.68
51,Nicollet,Governor,,DFL,Rudy Perpich,4704,41.02
51,Nicollet,Governor,,IR,Arne Carlson,6763,58.98
52,Nobles,Governor,,DFL,Rudy Perpich,4340,58.66
52,Nobles,Governor,,IR,Arne Carlson,3059,41.34
53,Norman,Governor,,DFL,Rudy Perpich,2123,60.40
53,Norman,Governor,,IR,Arne Carlson,1392,39.60
54,Olmsted,Governor,,DFL,Rudy Perpich,15605,40.12
54,Olmsted,Governor,,IR,Arne Carlson,23294,59.88
55,Otter Tail,Governor,,DFL,Rudy Perpich,10169,49.44
55,Otter Tail,Governor,,IR,Arne Carlson,10398,50.56
56,Pennington,Governor,,DFL,Rudy Perpich,3030,62.72
56,Pennington,Governor,,IR,Arne Carlson,1801,37.28
57,Pine,Governor,,DFL,Rudy Perpich,5176,62.35
57,Pine,Governor,,IR,Arne Carlson,3125,37.65
58,Pipestone,Governor,,DFL,Rudy Perpich,1984,53.19
58,Pipestone,Governor,,IR,Arne Carlson,1746,46.81
59,Polk,Governor,,DFL,Rudy Perpich,6617,60.13
59,Polk,Governor,,IR,Arne Carlson,4387,39.87
60,Pope,Governor,,DFL,Rudy Perpich,2444,51.03
60,Pope,Governor,,IR,Arne Carlson,2345,48.97
62,Ramsey,Governor,,DFL,Rudy Perpich,83672,43.85
62,Ramsey,Governor,,IR,Arne Carlson,107125,56.15
63,Red Lake,Governor,,DFL,Rudy Perpich,1664,73.82
63,Red Lake,Governor,,IR,Arne Carlson,590,26.18
64,Redwood,Governor,,DFL,Rudy Perpich,2709,39.64
64,Redwood,Governor,,IR,Arne Carlson,4125,60.36
65,Renville,Governor,,DFL,Rudy Perpich,3365,44.55
65,Renville,Governor,,IR,Arne Carlson,4189,55.45
66,Rice,Governor,,DFL,Rudy Perpich,8503,48.32
66,Rice,Governor,,IR,Arne Carlson,9095,51.68
67,Rock,Governor,,DFL,Rudy Perpich,2097,49.06
67,Rock,Governor,,IR,Arne Carlson,2177,50.94
68,Roseau,Governor,,DFL,Rudy Perpich,3355,61.17
68,Roseau,Governor,,IR,Arne Carlson,2130,38.83
69,St. Louis,Governor,,DFL,Rudy Perpich,62149,75.66
